node,category,P,R,Acc,F1
1,Bot,0.6507537688442211,0.6797900262467191,0.6649550706033376,0.6649550706033376
2,DDoS,0.9084683862131934,1.0,0.9198,0.9520392297572061
3,DoS GoldenEye,0.8283612586841029,1.0,0.8626104023552502,0.9061242735806885
4,DoS Hulk,0.9056646355224555,1.0,0.9164,0.9504973945997158
5,DoS Slowhttptest,0.6999266324284666,0.9399014778325123,0.7702834799608993,0.8023549201009251
6,DoS slowloris,0.705765407554672,0.9870250231696015,0.7794896485315359,0.8230293663060279
7,FTP-Patator,0.7421185372005045,1.0,0.812900274473925,0.8519724936663048
8,PortScan + Infiltration,0.901840490797546,1.0,0.9136,0.9483870967741935
9,SSH-Patator + Heartbleed,0.7215053763440861,1.0,0.7995356037151703,0.8382261086820737
10,WebAttack BF + SQL + XSS,0.6952861952861953,1.0,0.7887981330221704,0.82025819265144
,Average,0.7759690688875444,0.9606716527248833,0.8228372612662289,0.8557844146721914
