node,category,P,R,Acc,F1
1,Bot,0.7117117117117117,0.6220472440944882,0.6919127086007703,0.6638655462184874
2,DDoS,0.9301238607151203,1.0,0.9402,0.9637970698631796
3,DoS GoldenEye,0.869433635970601,0.992106561420819,0.8959764474975466,0.9267281105990783
4,DoS Hulk,0.9303621169916435,0.9987540493396462,0.939,0.9633457517125346
5,DoS Slowhttptest,0.7552921253175275,0.8788177339901477,0.7986314760508308,0.8123861566484517
6,DoS slowloris,0.758695652173913,0.9703429101019463,0.824265767934521,0.851565677104514
7,FTP-Patator,0.7974254742547425,1.0,0.863220494053065,0.8872973991707501
8,PortScan + Infiltration,0.9209417596034697,0.9362559838750315,0.8856,0.928535732133933
9,SSH-Patator + Heartbleed,0.7668711656441718,0.9314456035767511,0.8173374613003096,0.8411843876177658
10,WebAttack BF + SQL + XSS,0.7554240631163708,0.927360774818402,0.8203033838973163,0.8326086956521739
,Average,0.8196281565499272,0.9257130861217231,0.847644773933436,0.8671314526720868
