node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7207407407407408,0.9989733059548255,0.8059548254620124,0.8373493975903614,0.654130288784419,1.0,0.7356262833675564,0.7909053999187983,3.0,3240.0
2,DDoS,0.9684715226656335,0.99985,0.97384,0.9839106475103326,0.9710109740701175,0.99985,0.976,0.9852194905651082,3.0,19892.0
3,DoS GoldenEye,0.8946859903381642,0.9902780478320047,0.9150202799947664,0.9400581422177103,0.8552168815943728,0.9929029749173635,0.8821143530027477,0.9189310779197408,3.0,12484.0
4,DoS Hulk,0.9918750327619646,0.9461,0.95068,0.9684469125060777,0.9918848167539267,0.94725,0.9516,0.9690537084398977,3.0,20031.0
5,DoS Slowhttptest,0.9375394321766561,0.8527161438408569,0.8956785295267892,0.8931183011118902,0.8375782881002087,0.7674062739097169,0.8050449745795855,0.8009582751048113,3.0,8857.0
6,DoS slowloris,0.8186640145864412,0.9171773444753946,0.8517091959557054,0.8651252408477842,0.8244159758854559,0.6094707520891365,0.7301877708233029,0.700832799487508,3.0,9721.0
7,FTP-Patator,0.8601337598138994,0.9974709155285787,0.9106211691519531,0.9237255055039425,0.9245028648466465,0.46248524700725,0.6878602140700759,0.616543043380535,3.0,9937.0
8,PortScan + Infiltration,0.9489103081525094,0.99925,0.95636,0.9734297752124887,0.9575888568683958,0.99685,0.96216,0.9768250857422832,3.0,19916.0
9,SSH-Patator + Heartbleed,0.8445390070921985,0.921671826625387,0.8760061919504644,0.881421169504071,0.7652329749103942,0.9253869969040248,0.8207430340557276,0.8377242152466368,3.0,5240.0
10,WebAttack BF + SQL + XSS,0.9453924914675768,0.9048063462435838,0.9262715818945404,0.9246542680019075,0.7872006281900275,0.9356042930471302,0.8413439104059729,0.8550106609808102,3.0,3729.0
,Average,0.8930952299795785,0.9528293930500631,0.9062141773936233,0.9191239360006567,0.8568762550003963,0.8637206537874622,0.8392680540304969,0.8452003756786131,3.0,11304.7
