node,category,P,R,Acc,F1
1,Bot,0.7446153846153846,0.6126582278481013,0.6970474967907574,0.6722222222222223
2,DDoS,0.9361349184406967,0.8450212128774645,0.8296,0.8882476390346274
3,DoS GoldenEye,0.9062788550323176,0.9674716609167078,0.9120052338894341,0.9358760429082241
4,DoS Hulk,0.9422355588897224,0.9479245283018868,0.9124,0.945071482317532
5,DoS Slowhttptest,0.7887067395264117,0.8085901027077498,0.7864125122189638,0.7985246657445828
6,DoS slowloris,0.8075,0.9237368922783603,0.8502648050072219,0.8617163183637172
7,FTP-Patator,0.7859209257473481,0.6746688741721855,0.7186642268984447,0.7260579064587973
8,PortScan + Infiltration,0.9446130500758725,0.9344508381285964,0.9038,0.9395044648471891
9,SSH-Patator + Heartbleed,0.7796143250688705,0.8998410174880763,0.8273993808049536,0.8354243542435424
10,WebAttack BF + SQL + XSS,0.8283898305084746,0.8786516853932584,0.8424737456242707,0.8527808069792803
,Average,0.8464009587905098,0.8493015040112386,0.8280067401234046,0.8455425903119715
