node,category,P,R,Acc,F1
1,Bot,0.8120805369127517,0.6126582278481013,0.7317073170731707,0.6984126984126984
2,DDoS,0.9431775700934579,0.6296481157973546,0.6728,0.7551631248129302
3,DoS GoldenEye,0.9215786776012301,0.8861508132084771,0.8743866535819431,0.9035175879396985
4,DoS Hulk,0.9575495678698526,0.9476729559748428,0.925,0.9525856619041598
5,DoS Slowhttptest,0.8309716599190283,0.7665732959850607,0.7961876832844574,0.797474502185527
6,DoS slowloris,0.7137870855148342,0.38989513822688276,0.6129032258064516,0.5043156596794082
7,FTP-Patator,0.834186284544524,0.6746688741721855,0.7461116193961573,0.7459954233409611
8,PortScan + Infiltration,0.9610284167794316,0.8884163122341756,0.882,0.9232969318772751
9,SSH-Patator + Heartbleed,0.8210361067503925,0.8314785373608903,0.8297213622291022,0.8262243285939969
10,WebAttack BF + SQL + XSS,0.8747203579418344,0.8786516853932584,0.8716452742123687,0.8766816143497758
,Average,0.8670116263927337,0.7505813956201229,0.7942463135583651,0.7983667533096431
