node,category,P,R,Acc,F1
1,Bot,0.7050147492625368,0.6112531969309463,0.6765083440308087,0.6547945205479452
2,DDoS,0.8976377952755905,0.6293601003764115,0.6474,0.73993214338398
3,DoS GoldenEye,0.852926709296606,0.8397094430992736,0.7939156035328754,0.8462664714494875
4,DoS Hulk,0.9313977389516958,0.9048926610084873,0.8704,0.9179539123828817
5,DoS Slowhttptest,0.7519514310494363,0.8320537428023033,0.7746823069403714,0.7899772209567198
6,DoS slowloris,0.819369715603382,0.941696113074205,0.8550794415021666,0.8762844225236334
7,FTP-Patator,0.7290874524714829,0.6572407883461868,0.6866422689844465,0.6913023884632717
8,PortScan + Infiltration,0.9311720698254364,0.925173439048563,0.8844,0.9281630623912503
9,SSH-Patator + Heartbleed,0.7823303457106274,0.9201807228915663,0.8273993808049536,0.845674740484429
10,WebAttack BF + SQL + XSS,0.7816764132553606,0.9547619047619048,0.8471411901983664,0.8595927116827439
,Average,0.8182564420702155,0.8216322112339848,0.7863568535993988,0.8149941594266343
