node,category,P,R,Acc,F1
1,Bot,0.7084548104956269,0.6151898734177215,0.6765083440308087,0.6585365853658537
2,DDoS,0.9045599151643691,0.6386323933117045,0.6564,0.748683440608543
3,DoS GoldenEye,0.8854853911404336,0.9260719566288812,0.8714425907752699,0.9053240183088412
4,DoS Hulk,0.9265390584583549,0.9011320754716982,0.8646,0.913658972069889
5,DoS Slowhttptest,0.7596491228070176,0.8085901027077498,0.7658846529814272,0.783355947535052
6,DoS slowloris,0.7813733228097869,0.9437559580552908,0.8382282137698603,0.8549222797927462
7,FTP-Patator,0.7511520737327189,0.6746688741721855,0.6967063129002745,0.7108591365023986
8,PortScan + Infiltration,0.9350145489815713,0.9647235426569928,0.9182,0.9496367442433198
9,SSH-Patator + Heartbleed,0.7638326585695007,0.8998410174880763,0.8157894736842105,0.8262773722627738
10,WebAttack BF + SQL + XSS,0.7896749521988528,0.9280898876404494,0.8343057176196033,0.8533057851239669
,Average,0.8205735854358233,0.8300695681550749,0.7938065305761455,0.8204560281813384
