node,category,P,R,Acc,F1
1,Bot,0.6721763085399449,0.6240409207161125,0.6585365853658537,0.6472148541114059
2,DDoS,0.9297713485767616,1.0,0.9398,0.9636077862410833
3,DoS GoldenEye,0.8762798634812287,0.9946731234866828,0.9015374550212627,0.9317305511453844
4,DoS Hulk,0.9327976625273923,0.9563155267099351,0.9098,0.944410205842475
5,DoS Slowhttptest,0.7593032462391133,0.9203454894433781,0.8108504398826979,0.8321041214750542
6,DoS slowloris,0.815418828762046,0.9717314487632509,0.8647087144920559,0.886739218057235
7,FTP-Patator,0.7899728997289973,0.9991431019708654,0.8577310155535224,0.8823306848278472
8,PortScan + Infiltration,0.9237745098039216,0.9338453914767096,0.8844,0.928782651552489
9,SSH-Patator + Heartbleed,0.7758186397984886,0.927710843373494,0.8250773993808049,0.8449931412894376
10,WebAttack BF + SQL + XSS,0.7670454545454546,0.9642857142857143,0.838973162193699,0.8544303797468354
,Average,0.8242358762003349,0.9292091560226142,0.8491414771889897,0.8716343594289248
