node,category,P,R,Acc,F1
1,Bot,0.7134328358208956,0.6112531969309463,0.6816431322207959,0.6584022038567493
2,DDoS,0.9122040072859745,0.6283563362609786,0.6556,0.7441307578008916
3,DoS GoldenEye,0.8786885245901639,0.9084745762711864,0.8534510958456003,0.8933333333333333
4,DoS Hulk,0.9403317652884378,0.9480778831752371,0.9102,0.9441889372280919
5,DoS Slowhttptest,0.7699115044247787,0.8349328214971209,0.7888563049853372,0.8011049723756906
6,DoS slowloris,0.837245696400626,0.9452296819787986,0.8700048146364949,0.8879668049792531
7,FTP-Patator,0.7432170542635659,0.6572407883461868,0.6957913998170174,0.6975898135516144
8,PortScan + Infiltration,0.9422627395979429,0.9987611496531219,0.9496,0.9696896800577339
9,SSH-Patator + Heartbleed,0.8098404255319149,0.9171686746987951,0.846749226006192,0.8601694915254238
10,WebAttack BF + SQL + XSS,0.8044354838709677,0.95,0.8623103850641773,0.87117903930131
,Average,0.8351570037075268,0.839949510881237,0.8114206358575615,0.8327755034010093
