node,category,P,R,Acc,F1
1,Bot,0.5,0.002531645569620253,0.49293966623876767,0.005037783375314861
2,DDoS,0.9993197278911564,0.7332168704766658,0.7858,0.8458327335540521
3,DoS GoldenEye,0.9966307277628033,0.7289305076392312,0.8184494602551521,0.8420153714773698
4,DoS Hulk,0.9993311036789297,0.7516981132075472,0.8022,0.8580043072505384
5,DoS Slowhttptest,0.9770114942528736,0.07936507936507936,0.5171065493646139,0.14680483592400692
6,DoS slowloris,0.9953271028037384,0.6091515729265967,0.8011555127587867,0.755765819041987
7,FTP-Patator,0.9987730061349693,0.6738410596026491,0.8193046660567246,0.8047454275827979
8,PortScan + Infiltration,0.9962121212121212,0.1973980485364023,0.3578,0.32950511589058257
9,SSH-Patator + Heartbleed,0.6666666666666666,0.006359300476947536,0.5147058823529411,0.012598425196850394
10,WebAttack BF + SQL + XSS,1.0,0.0022471910112359553,0.48191365227537925,0.004484304932735426
,Average,0.9129271950403257,0.3784739388811975,0.6391375389302365,0.4604794124226236
