node,category,P,R,Acc,F1
1,Bot,0.7095808383233533,0.6220472440944882,0.6906290115532734,0.6629370629370629
2,DDoS,0.9364705882352942,1.0,0.946,0.9671931956257594
3,DoS GoldenEye,0.8816308636562911,0.992106561420819,0.906444226365718,0.9336118848653667
4,DoS Hulk,0.9316596931659693,0.9987540493396462,0.9402,0.9640408899579074
5,DoS Slowhttptest,0.7716262975778547,0.8788177339901477,0.8108504398826979,0.8217411331183786
6,DoS slowloris,0.7721238938053098,0.9703429101019463,0.835820895522388,0.859958932238193
7,FTP-Patator,0.8089347079037801,1.0,0.8728270814272644,0.8943768996960486
8,PortScan + Infiltration,0.9115507710212395,0.7893675988914084,0.772,0.8460707534431542
9,SSH-Patator + Heartbleed,0.777363184079602,0.9314456035767511,0.8258513931888545,0.847457627118644
10,WebAttack BF + SQL + XSS,0.7550607287449392,0.9031476997578692,0.8121353558926487,0.8224917309812569
,Average,0.8256001566513632,0.9086029401173077,0.8412758403832845,0.8619880109981771
