node,category,P,R,Acc,F1
1,Bot,0.6421052631578947,0.6177215189873417,0.631578947368421,0.6296774193548387
2,DDoS,0.9112664694810433,0.8457699026703269,0.8104,0.8772974372249547
3,DoS GoldenEye,0.8596795149415332,0.9783144406111385,0.8796205430160288,0.9151682803135085
4,DoS Hulk,0.9127906976744186,0.9479245283018868,0.8866,0.9300259163272862
5,DoS Slowhttptest,0.728957528957529,0.8814192343604108,0.7663734115347018,0.797971259509721
6,DoS slowloris,0.7501836884643645,0.9733079122974261,0.8228213769860375,0.8473029045643153
7,FTP-Patator,0.7792123950936087,0.9991721854304636,0.843092406221409,0.8755894087776569
8,PortScan + Infiltration,0.9213197969543148,0.9989992494370779,0.931,0.958588404753331
9,SSH-Patator + Heartbleed,0.7160804020100503,0.9062003179650239,0.7794117647058824,0.8
10,WebAttack BF + SQL + XSS,0.738819320214669,0.9280898876404494,0.7922987164527421,0.8227091633466136
,Average,0.7960415076949426,0.9076919177701546,0.8143197166285223,0.8454330194172226
