node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.9884075655887736,0.972,0.96848,0.9801351215085207,0.9884075655887736,0.972,0.96848,0.9801351215085207,0.0,25000.0
2,DDoS-HOIC,0.983284169124877,1.0,0.9864,0.991571641051066,0.983284169124877,1.0,0.9864,0.991571641051066,0.0,25000.0
3,DoS GoldenEye,0.9821437379766191,0.99555,0.98196,0.9888014302386214,0.9821437379766191,0.99555,0.98196,0.9888014302386214,0.0,25000.0
4,DoS Hulk,0.9838162231295194,1.0,0.98684,0.991842098737881,0.9838162231295194,1.0,0.98684,0.991842098737881,0.0,25000.0
5,DoS SlowHTTPTest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,104.0
6,DoS Slowloris,0.9621352591002245,0.9950545014129996,0.9706868795277703,0.9783180352269908,0.9621352591002245,0.9950545014129996,0.9706868795277703,0.9783180352269908,0.0,14908.0
7,FTP-BruteForce,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,96.0
8,DDoS-LOIC-HTTP + Infiltration,0.9377855303596644,0.5645,0.62164,0.7047660663566279,0.9377855303596644,0.5645,0.62164,0.7047660663566279,0.0,25000.0
9,SSH-BruteForce + LOIC-UDP,0.996205502022068,0.99765,0.99508,0.9969272277598741,0.996205502022068,0.99765,0.99508,0.9969272277598741,0.0,25000.0
10,WebBF + XSS + SQLi,0.8291505791505791,0.9717194570135747,0.8857466063348416,0.8947916666666667,0.8291505791505791,0.9717194570135747,0.8857466063348416,0.8947916666666667,0.0,1768.0
,Average,0.9662928566452325,0.9496473958426573,0.9396833485862611,0.9527153287546248,0.9662928566452325,0.9496473958426573,0.9396833485862611,0.9527153287546248,0.0,16687.6
