node,category,P,R,Acc,F1
1,Bot,0.690522243713733,0.9177377892030848,0.7535301668806161,0.7880794701986755
2,DDoS,0.8563439356868228,0.6168177240684793,0.6134,0.717108151617152
3,DoS GoldenEye,0.8027663934426229,0.767384916748286,0.7186784429178934,0.784677015523285
4,DoS Hulk,0.8926073926073926,0.890827517447657,0.8264,0.8917165668662674
5,DoS Slowhttptest,0.7091280653950953,0.9933206106870229,0.7878787878787878,0.8275039745627981
6,DoS slowloris,0.7209302325581395,0.9841269841269841,0.7953779489648531,0.8322147651006712
7,FTP-Patator,0.7380497131931166,0.9948453608247423,0.8092406221408966,0.8474204171240395
8,PortScan + Infiltration,0.9044585987261147,0.9994972347913524,0.9156,0.949605923095295
9,SSH-Patator + Heartbleed,0.6926658905704307,0.932601880877743,0.7623839009287926,0.7949231796927188
10,WebAttack BF + SQL + XSS,0.6888519134775375,0.9409090909090909,0.751458576429405,0.7953890489913544
,Average,0.7696324379371007,0.9038069109684443,0.7733948446141244,0.8228638512772258
