node,category,P,R,Acc,F1
1,Bot,0.7034883720930233,0.6269430051813472,0.6842105263157895,0.663013698630137
2,DDoS,0.9095840867992767,0.6303258145363408,0.655,0.7446336047372317
3,DoS GoldenEye,0.8615984405458089,0.8666666666666667,0.8181223421655217,0.8641251221896383
4,DoS Hulk,0.9327330508474576,0.8707045735475896,0.8446,0.9006520905255082
5,DoS Slowhttptest,0.7471059661620659,0.8067307692307693,0.7629521016617791,0.7757743874248728
6,DoS slowloris,0.7901533494753834,0.9123951537744641,0.82956186807896,0.846885813148789
7,FTP-Patator,0.7549909255898367,0.7032967032967034,0.7159194876486734,0.7282275711159737
8,PortScan + Infiltration,0.9446269357109338,0.9938286842754875,0.9478,0.9686033922771563
9,SSH-Patator + Heartbleed,0.7926988265971316,0.9254185692541856,0.8390092879256966,0.8539325842696629
10,WebAttack BF + SQL + XSS,0.7650602409638554,0.9202898550724637,0.8249708284714119,0.8355263157894737
,Average,0.8202040194784773,0.8256599794836017,0.7922146442267832,0.8181374580108445
