node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7940436241610739,0.9717659137577002,0.8598562628336756,0.8739612188365651,0.7774590163934426,0.9738193018480493,0.8475359342915811,0.8646308113035551,3.0,3131.0
2,DDoS,0.9696925613422559,0.99985,0.97488,0.9845403968293043,0.9799059008037639,0.9997,0.98336,0.9897039897039897,3.0,20016.0
3,DoS GoldenEye,0.8942932396839333,0.9902780478320047,0.914693183304985,0.9398412991326813,0.8791559000861326,0.9923196577872837,0.9030485411487635,0.9323164048227987,3.0,12350.0
4,DoS Hulk,0.9912239213831521,0.9431,0.9478,0.9665633247072689,0.9737520627062707,0.94415,0.93496,0.9587225832656376,3.0,20183.0
5,DoS Slowhttptest,0.9074220292143703,0.8793037490436113,0.892452092295659,0.8931416359044103,0.915826911677534,0.8865723029839326,0.900371529135706,0.9009621926329089,3.0,7997.0
6,DoS slowloris,0.7906099033816425,0.9725162488393686,0.8521906596051998,0.8721791989341328,0.7831897831897832,0.9793871866295265,0.8487241213288397,0.8703688423137222,3.0,8371.0
7,FTP-Patator,0.9012797074954296,0.9974709155285787,0.9393468118195957,0.9469387755102041,0.918648310387985,0.9900522677457427,0.9470313786478821,0.9530146879818227,3.0,6672.0
8,PortScan + Infiltration,0.9524649566129494,0.99885,0.9592,0.9751061648850491,0.9515521434361738,0.99775,0.95756,0.9741036342779039,3.0,19920.0
9,SSH-Patator + Heartbleed,0.8801322678423809,0.9888544891640867,0.9270897832817337,0.9313310978276717,0.8591360343439763,0.9913312693498452,0.9143962848297214,0.9205117148196061,3.0,5143.0
10,WebAttack BF + SQL + XSS,0.8686096512183469,0.8483434437704153,0.8600093327111525,0.8583569405099151,0.8563353744700894,0.8483434437704153,0.8530097993467102,0.8523206751054853,3.0,3360.0
,Average,0.8949771862335535,0.9590332807935766,0.9127518125852001,0.9241960053077204,0.8894961437495151,0.9603425430114795,0.9089997588729203,0.9216655536227429,3.0,10714.3
