node,category,P,R,Acc,F1
1,Bot,0.7105263157894737,0.6151898734177215,0.6777920410783055,0.6594301221166893
2,DDoS,0.907001414427157,0.6401297728974294,0.659,0.7505486466715435
3,DoS GoldenEye,0.8884180790960452,0.9300147856086742,0.8760222440300949,0.9087406693956176
4,DoS Hulk,0.9267787839586028,0.9011320754716982,0.8648,0.9137755102040817
5,DoS Slowhttptest,0.7609841827768014,0.8085901027077498,0.7668621700879765,0.7840651878678135
6,DoS slowloris,0.7797147385103012,0.9380362249761678,0.8348579682233991,0.8515794028559065
7,FTP-Patator,0.749770009199632,0.6746688741721855,0.6957913998170174,0.710239651416122
8,PortScan + Infiltration,0.9316282603190681,0.9204403302476858,0.8824,0.926000503397936
9,SSH-Patator + Heartbleed,0.7638326585695007,0.8998410174880763,0.8157894736842105,0.8262773722627738
10,WebAttack BF + SQL + XSS,0.7896749521988528,0.9280898876404494,0.8343057176196033,0.8533057851239669
,Average,0.8208329394845434,0.8256132944627836,0.7907621014540608,0.8183962851312451
