node,category,P,R,Acc,F1
1,client1: Bot + DDoS + DoS GoldenEye...,0.9509236283429832,0.855406746031746,0.8478,0.9006397702049876
2,client2: Bot + DDoS + DoS GoldenEye...,0.9349783261087029,0.7262367262367262,0.7387312186978298,0.8174927113702624
3,client3: Bot + DDoS + DoS GoldenEye...,0.9193616127677446,0.5488966900702106,0.6018,0.687392055267703
4,client4: Bot + DDoS + DoS GoldenEye...,0.9251227495908347,0.5708154506437768,0.6234,0.7060109289617487
5,client5: Bot + DDoS + DoS GoldenEye...,0.9455803711859075,0.7438752783964365,0.7584,0.8326869806094183
6,client6: Bot + DDoS + DoS GoldenEye...,0.9412462908011869,0.7924056957282039,0.7942,0.8604367286043673
7,client7: DDoS + DoS GoldenEye + DoS Hulk...,0.9386197743861977,0.8464991023339318,0.8393186003683242,0.8901825047199496
8,client8: Bot + DDoS + DoS GoldenEye...,0.9273827534039334,0.614382360310699,0.6538,0.7391107761868877
9,client9: Bot + DDoS + DoS GoldenEye...,0.9388726207906296,0.6394913986537023,0.6774,0.760788966335459
10,client10: Bot + DDoS + DoS GoldenEye...,0.901060070671378,0.44871794871794873,0.5222,0.5990938076858533
,Average,0.9323148198049498,0.6786727397123382,0.7057049819066155,0.7793835229946636
