node,category,P,R,Acc,F1
1,Bot,0.7073170731707317,0.6089238845144357,0.6854942233632862,0.6544428772919605
2,DDoS,0.9112931955824723,0.642713567839196,0.6658,0.7537940179755415
3,DoS GoldenEye,0.8720224194301728,0.9210656142081894,0.8580307491004252,0.8958733205374281
4,DoS Hulk,0.9307593307593307,0.9010715175679043,0.8668,0.9156748543935174
5,DoS Slowhttptest,0.7624309392265194,0.8157635467980295,0.7825024437927663,0.7881960970966206
6,DoS slowloris,0.7737451737451737,0.9286376274328082,0.8218584496870486,0.8441449031171019
7,FTP-Patator,0.7424103035878565,0.6856414613423959,0.7026532479414456,0.7128975265017667
8,PortScan + Infiltration,0.929212618620159,0.9128243890148652,0.8756,0.9209456024402644
9,SSH-Patator + Heartbleed,0.7976804123711341,0.9225037257824144,0.8382352941176471,0.8555632342778162
10,WebAttack BF + SQL + XSS,0.7684630738522954,0.9322033898305084,0.8319719953325554,0.8424507658643327
,Average,0.8195334540345846,0.8271348724330746,0.7928946403335174,0.818398319949635
