node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7816045380875203,0.9902464065708418,0.856776180698152,0.873641304347826,0.6382699868938401,1.0,0.7166324435318275,0.7792,3.0,3401.0
2,DDoS,0.9847768253029855,0.99945,0.9872,0.992059159263487,0.9852622239747634,0.99945,0.9876,0.9923054011119936,3.0,19894.0
3,DoS GoldenEye,0.9140016880802776,0.9475014582928252,0.904684024597671,0.9304501408181775,0.8960741148413135,0.9497375072914641,0.8920580923721052,0.9221257315461582,3.0,12371.0
4,DoS Hulk,0.9915436735122642,0.9439,0.94868,0.9671354286738902,0.9471339173967459,0.94595,0.91452,0.946541588492808,3.0,20399.0
5,DoS Slowhttptest,0.9166009463722398,0.8892501912777353,0.9020336331638639,0.9027184466019418,0.8670995670995671,0.7662586074980873,0.8204927649589363,0.8135662063363119,3.0,8430.0
6,DoS slowloris,0.7833506454963645,0.9803156917363045,0.8492055849783341,0.870834708017156,0.7758725341426403,0.949489322191272,0.8315840154068368,0.853945720250522,3.0,8835.0
7,FTP-Patator,0.8578886310904872,0.9974709155285787,0.9089744762601775,0.9224292507990957,0.9031755915317559,0.4891249367728882,0.6943555026987467,0.6345838346275839,3.0,9891.0
8,PortScan + Infiltration,0.9549760765550239,0.99795,0.96072,0.9759902200488998,0.957483564470464,0.99765,0.96268,0.9771541908469845,3.0,19851.0
9,SSH-Patator + Heartbleed,0.8987056837366347,0.9888544891640867,0.9386996904024768,0.941627358490566,0.702827087442472,0.9928792569659443,0.7865325077399381,0.823046323623765,3.0,5508.0
10,WebAttack BF + SQL + XSS,0.9211401425178147,0.9048063462435838,0.9136724218385441,0.9129001883239172,0.7693783576362241,0.9356042930471302,0.8275781614559029,0.8443882922720573,3.0,3756.0
,Average,0.9004588850751614,0.9639745498813956,0.9170646011939219,0.9289786205384957,0.8442576945429787,0.9026143923766785,0.8434033488164294,0.8586857289108185,3.0,11233.6
