node,category,P,R,Acc,F1
1,Bot,0.13636363636363635,0.007874015748031496,0.49037227214377405,0.01488833746898263
2,DDoS,0.962043795620438,0.33115577889447234,0.4572,0.4927102803738318
3,DoS GoldenEye,0.9293394777265745,0.2984706462752837,0.5197906444226366,0.45182972367438384
4,DoS Hulk,0.987217598097503,0.8275604286070272,0.853,0.9003660024400163
5,DoS Slowhttptest,0.9471788715486195,0.7773399014778325,0.8680351906158358,0.8538961038961039
6,DoS slowloris,0.9158050221565731,0.5746061167747915,0.751564756860857,0.7061503416856492
7,FTP-Patator,0.0,0.0,0.439615736505032,0.0
8,PortScan + Infiltration,0.13953488372093023,0.0015117157974300832,0.2,0.0029910269192422734
9,SSH-Patator + Heartbleed,0.0,0.0,0.456656346749226,0.0
10,WebAttack BF + SQL + XSS,0.0,0.0,0.48891481913652274,0.0
,Average,0.5017483285234274,0.2818518603574868,0.5525149766433884,0.342283181645821
