node,category,P,R,Acc,F1
1,Bot,0.6951566951566952,0.6321243523316062,0.6803594351732991,0.6621438263229308
2,DDoS,0.9396571965250059,0.9997501873594804,0.9484,0.9687726942628904
3,DoS GoldenEye,0.8797413793103448,0.9922216820612543,0.9035001635590448,0.9326022389764679
4,DoS Hulk,0.939830108541765,0.99899673940306,0.9482,0.9685106382978723
5,DoS Slowhttptest,0.7786738351254481,0.8486328125,0.8035190615835777,0.8121495327102803
6,DoS slowloris,0.8086816720257235,0.9170464904284412,0.8415984593163216,0.8594617684750107
7,FTP-Patator,0.8096219931271478,0.9957734573119188,0.8709972552607502,0.8931008339651251
8,PortScan + Infiltration,0.9255290650950978,0.8726951250315736,0.8436,0.8983359334373375
9,SSH-Patator + Heartbleed,0.7596401028277635,0.9395866454689984,0.8258513931888545,0.8400852878464818
10,WebAttack BF + SQL + XSS,0.8093385214007782,0.9519450800915332,0.8611435239206534,0.8748685594111462
,Average,0.8345870569135769,0.9148772571987867,0.8527169292002501,0.8710031313705544
