node,category,P,R,Acc,F1
1,Bot,0.7058823529411765,0.6217616580310881,0.6842105263157895,0.6611570247933884
2,DDoS,0.9254457050243112,0.8558581064201849,0.8294,0.8892926670992862
3,DoS GoldenEye,0.8757062146892656,0.9795819154107924,0.892705266601243,0.9247361174850849
4,DoS Hulk,0.933184855233853,0.945823927765237,0.9028,0.9394618834080718
5,DoS Slowhttptest,0.7769230769230769,0.8876953125,0.8162267839687195,0.8286235186873291
6,DoS slowloris,0.813076923076923,0.9635369188696444,0.8637457871930669,0.8819357530246141
7,FTP-Patator,0.8058984910836763,0.9932375316990701,0.8668801463860933,0.8898144642180992
8,PortScan + Infiltration,0.9323138631235899,0.939378630967416,0.898,0.935832913940614
9,SSH-Patator + Heartbleed,0.7652399481193255,0.9379968203497615,0.8297213622291022,0.8428571428571429
10,WebAttack BF + SQL + XSS,0.8007736943907157,0.9473684210526315,0.852975495915986,0.8679245283018868
,Average,0.8334445124605914,0.9072239243065827,0.8436665368610001,0.8661636013815517
