round,train_acc,val_acc
1,0.7241244374877714,0.727559170513666
2,0.7237331246331442,0.7243716567743826
3,0.7226244048783669,0.7193522385872353
4,0.7222330920237396,0.7198285337436799
5,0.7232765929694124,0.7276324466915806
6,0.7874192917237332,0.781343885102953
7,0.8042783538772582,0.7992599106030629
8,0.8065936216004695,0.8015314721184144
9,0.8070501532642014,0.8038763098116802
10,0.8079958259962173,0.8086026232871694
11,0.8093654209874128,0.8131457463178721
12,0.8097241244374878,0.814977650765736
13,0.8097893432465924,0.8160401553454972
14,0.8098871714602491,0.8170660218363011
15,0.8107676253831605,0.8186414596614641
16,0.8301376116872106,0.8269583058547666
17,0.831507206678406,0.8318311716860849
18,0.8321920041740037,0.8384993038763098
19,0.8336920367834083,0.8445812266432183
20,0.8530946324920107,0.8514691873671869
21,0.8658775190765017,0.8564153293764197
22,0.8826713624209221,0.862863633032901
23,0.8849866301441336,0.8637429471678757
24,0.8849540207395813,0.8650985564592951
25,0.884921411335029,0.8650619183703379
26,0.8848888019304767,0.8651351945482524
27,0.8846931455031631,0.8723162599838793
28,0.8845953172895062,0.8812559536894555
29,0.8609534989891084,0.890598666373562
30,0.8601708732798539,0.8883271048582106
31,0.8488228004956629,0.8838572580054225
32,0.8402791365029675,0.875430497545248
33,0.8402465270984152,0.8753572213673335
34,0.8402139176938629,0.8753205832783763
35,0.8402139176938629,0.875430497545248
36,0.8402139176938629,0.8753572213673335
37,0.8402139176938629,0.8755770499010772
38,0.8402139176938629,0.8756503260789917
39,0.8401813082893106,0.8745511834102733
40,0.8401486988847584,0.8747343738550597
41,0.8401160894802061,0.8751373928335898
42,0.8401160894802061,0.8752839451894189
43,0.8401160894802061,0.8753938594562908
44,0.8401160894802061,0.8756136879900345
45,0.8401160894802061,0.8756503260789917
46,0.8401160894802061,0.8758335165237782
47,0.8401160894802061,0.8758335165237782
48,0.8401160894802061,0.8760899831464791
49,0.8401160894802061,0.8760899831464791
50,0.8401160894802061,0.8760533450575217
51,0.8400834800756538,0.8761632593243937
52,0.8400834800756538,0.8760167069685645
53,0.8400834800756538,0.8760899831464791
54,0.8400834800756538,0.8761266212354364
55,0.8400834800756538,0.8761998974133509
56,0.8400834800756538,0.8762731735912654
57,0.8400834800756538,0.8763830878581373
58,0.8400834800756538,0.8763098116802227
59,0.8400834800756538,0.8763830878581373
60,0.8401160894802061,0.8764563640360519
61,0.8401160894802061,0.8763464497691801
62,0.8401160894802061,0.8764930021250091
63,0.8401160894802061,0.8762731735912654
64,0.8399530424574447,0.8757236022569063
65,0.8399204330528924,0.8758335165237782
66,0.8399204330528924,0.8758335165237782
67,0.839626948411922,0.8763098116802227
68,0.8393008543663992,0.8761632593243937
69,0.8393334637709515,0.8760533450575217
70,0.8393008543663992,0.8760899831464791
71,0.8393008543663992,0.8760167069685645
72,0.8391378073436379,0.8760899831464791
73,0.8391378073436379,0.8760899831464791
74,0.8391378073436379,0.8761632593243937
75,0.8391378073436379,0.8762365355023082
76,0.8391704167481902,0.8746244595881879
77,0.8392030261527424,0.8741481644317433
78,0.8392030261527424,0.8756136879900345
79,0.8392030261527424,0.8767494687477101
80,0.8391704167481902,0.8770425734593683
81,0.8391051979390857,0.8760899831464791
82,0.810343703123981,0.8626438044991573
83,0.810343703123981,0.8626438044991573
84,0.810343703123981,0.8625338902322854
85,0.810343703123981,0.8624606140543709
86,0.810343703123981,0.8626071664102001
87,0.810343703123981,0.8626438044991573
88,0.8102784843148764,0.8627170806770719
89,0.8102784843148764,0.8626804425881146
90,0.8102784843148764,0.8626804425881146
91,0.8102784843148764,0.8626438044991573
92,0.8102784843148764,0.8626438044991573
93,0.8102784843148764,0.8626071664102001
94,0.8102784843148764,0.8628269949439438
95,0.8102784843148764,0.8631567377445593
96,0.8102784843148764,0.8636330329010039
97,0.8102784843148764,0.8637429471678757
98,0.8103110937194287,0.8635963948120466
99,0.810343703123981,0.8628269949439438
100,0.810343703123981,0.8633032901003883
101,0.810343703123981,0.8632300139224738
102,0.810343703123981,0.8630101853887301
103,0.810343703123981,0.863523118634132
104,0.810343703123981,0.8635963948120466
105,0.810343703123981,0.863523118634132
106,0.810343703123981,0.8635963948120466
107,0.810343703123981,0.8635963948120466
108,0.810343703123981,0.8636330329010039
109,0.810343703123981,0.8635597567230894
110,0.810343703123981,0.8626438044991573
111,0.8103763125285333,0.8626804425881146
112,0.8103763125285333,0.8623873378764564
113,0.8103763125285333,0.8624239759654136
114,0.8103763125285333,0.8625705283212428
115,0.8103763125285333,0.8625705283212428
116,0.8103763125285333,0.8625705283212428
117,0.8104089219330854,0.8625705283212428
118,0.8104089219330854,0.8625705283212428
119,0.8104089219330854,0.8626071664102001
120,0.8104089219330854,0.8626071664102001
121,0.8104089219330854,0.8625705283212428
122,0.8104089219330854,0.8626071664102001
123,0.8104089219330854,0.8624972521433282
124,0.8104089219330854,0.8624972521433282
125,0.8104089219330854,0.8625338902322854
126,0.8104089219330854,0.8624606140543709
127,0.8104089219330854,0.8624606140543709
128,0.8104089219330854,0.8623873378764564
129,0.8104089219330854,0.8623506997874991
130,0.8104089219330854,0.8620209569868835
