node,category,P,R,Acc,F1
1,Bot,0.7029411764705882,0.6112531969309463,0.675224646983312,0.6538987688098495
2,DDoS,0.8966380543633763,0.6291091593475533,0.6466,0.739418964754461
3,DoS GoldenEye,0.8531571218795888,0.8440677966101695,0.7965325482499183,0.8485881207400194
4,DoS Hulk,0.9302027200410572,0.9048926610084873,0.8694,0.9173731494369227
5,DoS Slowhttptest,0.7487046632124352,0.8320537428023033,0.772238514173998,0.7881818181818182
6,DoS slowloris,0.8153607447633825,0.9284452296819788,0.8464130958112662,0.8682362660057827
7,FTP-Patator,0.7270142180094786,0.6572407883461868,0.6852698993595608,0.6903690369036903
8,PortScan + Infiltration,0.9359906213364596,0.9890981169474727,0.9366,0.961811829900012
9,SSH-Patator + Heartbleed,0.7813299232736572,0.9201807228915663,0.826625386996904,0.8450899031811895
10,WebAttack BF + SQL + XSS,0.7786407766990291,0.9547619047619048,0.8448074679113186,0.8577540106951872
,Average,0.8169980020049052,0.8271103319328569,0.7899711559486278,0.8170721868608932
