node,category,P,R,Acc,F1
1,Bot,0.019230769230769232,0.002570694087403599,0.43645699614890887,0.0045351473922902496
2,DDoS,0.9560860595343353,0.8167170191339376,0.8246,0.8809232858112696
3,DoS GoldenEye,0.9374708352776482,0.9838393731635652,0.9453712790317305,0.9600955794504181
4,DoS Hulk,0.9690457917625991,0.9441674975074775,0.931,0.9564448933215504
5,DoS Slowhttptest,0.8523489932885906,0.7270992366412213,0.7956989247311828,0.7847579814624099
6,DoS slowloris,0.8464673913043478,0.5816993464052288,0.7298988926336062,0.689540675152186
7,FTP-Patator,0.847237269772481,0.6718213058419243,0.7607502287282708,0.7494010541447054
8,PortScan + Infiltration,0.87215411558669,0.25037707390648567,0.3744,0.3890625
9,SSH-Patator + Heartbleed,0.836555360281195,0.7460815047021944,0.8026315789473685,0.7887323943661971
10,WebAttack BF + SQL + XSS,0.1956521739130435,0.04090909090909091,0.42123687281213534,0.06766917293233082
,Average,0.73322487599517,0.5765282142298529,0.7022044773033203,0.6271162684033358
