node,category,P,R,Acc,F1
1,Bot,0.7126099706744868,0.6151898734177215,0.6790757381258024,0.6603260869565217
2,DDoS,0.9258955427946404,0.8450212128774645,0.8216,0.8836116910229646
3,DoS GoldenEye,0.890950226244344,0.9704287826515525,0.9015374550212627,0.9289926869544703
4,DoS Hulk,0.9303703703703704,0.9479245283018868,0.9022,0.9390654205607477
5,DoS Slowhttptest,0.7796188898094449,0.8786181139122315,0.8064516129032258,0.8261633011413521
6,DoS slowloris,0.7920868890612878,0.9733079122974261,0.857486759749639,0.8733960650128315
7,FTP-Patator,0.8194161575016972,0.9991721854304636,0.8778591033851784,0.9004102946661693
8,PortScan + Infiltration,0.9404145077720207,0.9989992494370779,0.9486,0.9688220308140241
9,SSH-Patator + Heartbleed,0.7519788918205804,0.9062003179650239,0.8088235294117647,0.821917808219178
10,WebAttack BF + SQL + XSS,0.8067061143984221,0.9191011235955057,0.8436406067677946,0.8592436974789915
,Average,0.8350047560447293,0.9053963299886354,0.8447274805364667,0.866194908282725
