node,category,P,R,Acc,F1
1,Bot,0.7469135802469136,0.6126582278481013,0.6983311938382541,0.6731571627260083
2,DDoS,0.9392678868552413,0.845270776141752,0.8322,0.8897937738079601
3,DoS GoldenEye,0.9103035878564857,0.9753573188762937,0.9198560680405626,0.9417083035926719
4,DoS Hulk,0.9453085800301053,0.9479245283018868,0.915,0.946614746891094
5,DoS Slowhttptest,0.7959743824336688,0.8123249299719888,0.7927663734115347,0.8040665434380776
6,DoS slowloris,0.8148760330578513,0.9399428026692088,0.861819932595089,0.8729526339088092
7,FTP-Patator,0.7935735150925024,0.6746688741721855,0.7232387923147301,0.7293064876957495
8,PortScan + Infiltration,0.9462733737160917,0.8989241931448586,0.8784,0.9219912753400051
9,SSH-Patator + Heartbleed,0.7872044506258693,0.8998410174880763,0.8328173374613003,0.8397626112759644
10,WebAttack BF + SQL + XSS,0.8301486199575372,0.8786516853932584,0.8436406067677946,0.8537117903930131
,Average,0.8509844009872267,0.8485564354007611,0.8298070304429265,0.8473065329069354
