node,category,P,R,Acc,F1
1,Bot,0.7570093457943925,0.6151898734177215,0.7047496790757382,0.6787709497206704
2,DDoS,0.933081175443701,0.8003493885700025,0.794,0.8616335303600215
3,DoS GoldenEye,0.9039080459770115,0.9689502217841302,0.911023879620543,0.9352997145575642
4,DoS Hulk,0.9375466533963672,0.9479245283018868,0.9084,0.9427070302727045
5,DoS Slowhttptest,0.783210332103321,0.7927170868347339,0.7766373411534702,0.7879350348027843
6,DoS slowloris,0.7882249560632689,0.8551000953288846,0.810784785748676,0.8203017832647462
7,FTP-Patator,0.7754519505233112,0.6746688741721855,0.712259835315645,0.7215582115980522
8,PortScan + Infiltration,0.9471554391811473,0.9954966224668501,0.952,0.970724566967553
9,SSH-Patator + Heartbleed,0.7774725274725275,0.8998410174880763,0.8258513931888545,0.8341930729550479
10,WebAttack BF + SQL + XSS,0.8296146044624746,0.9191011235955057,0.8599766627771295,0.8720682302771855
,Average,0.8432675030417522,0.8469338831959977,0.8255683576880056,0.8425192124776331
