node,category,P,R,Acc,F1
1,Bot,0.6740331491712708,0.6240409207161125,0.6598202824133504,0.648074369189907
2,DDoS,0.9306398879028491,1.0,0.9406,0.9640740292730132
3,DoS GoldenEye,0.8759061833688699,0.9946731234866828,0.9012103369316323,0.9315192743764172
4,DoS Hulk,0.932570593962999,0.9563155267099351,0.9096,0.9442938131624353
5,DoS Slowhttptest,0.7577689243027889,0.9126679462571977,0.8069403714565004,0.8280365694383979
6,DoS slowloris,0.815418828762046,0.9717314487632509,0.8647087144920559,0.886739218057235
7,FTP-Patator,0.791581805838425,0.9991431019708654,0.859103385178408,0.8833333333333333
8,PortScan + Infiltration,0.923602636075177,0.9375619425173439,0.887,0.9305299397516291
9,SSH-Patator + Heartbleed,0.7774968394437421,0.9262048192771084,0.8258513931888545,0.845360824742268
10,WebAttack BF + SQL + XSS,0.7655954631379962,0.9642857142857143,0.8378063010501751,0.8535300316122234
,Average,0.8244614311966163,0.928662454398421,0.8492640784710976,0.8715491402936859
