node,category,P,R,Acc,F1
1,Bot,0.6805555555555556,0.620253164556962,0.6598202824133504,0.6490066225165563
2,DDoS,0.9322783337212008,0.9997504367357125,0.9416,0.9648362235067437
3,DoS GoldenEye,0.8746736292428199,0.9906357811729917,0.8995747464834806,0.9290501502195516
4,DoS Hulk,0.9254426840633737,0.999245283018868,0.9354,0.9609289947985968
5,DoS Slowhttptest,0.7573122529644268,0.8944911297852475,0.7947214076246334,0.8202054794520548
6,DoS slowloris,0.7697516930022573,0.9752144899904671,0.8401540683678382,0.8603868797308662
7,FTP-Patator,0.799470549305096,1.0,0.8613906678865508,0.8885619713129828
8,PortScan + Infiltration,0.9255107125062282,0.9294470853139855,0.8838,0.9274747222568968
9,SSH-Patator + Heartbleed,0.7451235370611183,0.9109697933227345,0.804953560371517,0.8197424892703863
10,WebAttack BF + SQL + XSS,0.7874762808349146,0.9325842696629213,0.8343057176196033,0.8539094650205762
,Average,0.8197595228256992,0.9252591433559891,0.8455720450766975,0.8674102998085212
