node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7752653437932626,0.8624229979466119,0.8062114989733059,0.8165249088699879,0.7560646900269542,0.8639630390143738,0.7926078028747433,0.806420699568759,3.0,3098.0
2,DDoS,0.9960873307770561,0.63645,0.70716,0.7766557857164648,0.9761503067484663,0.63645,0.69672,0.7705205811138015,3.0,19472.0
3,DoS GoldenEye,0.9413501279275733,0.9300019443904336,0.9139081512495093,0.935641627543036,0.9220841760570163,0.9307797005638733,0.9004971869684679,0.9264115341816247,3.0,12347.0
4,DoS Hulk,0.9967718595202315,0.89545,0.91404,0.943398214238681,0.9907197702038336,0.89675,0.91068,0.9413956906280345,3.0,20059.0
5,DoS Slowhttptest,0.919341731003657,0.8655317521040551,0.892452092295659,0.8916256157635468,0.9231088082901554,0.8519510328997705,0.8880524051622996,0.8861036506515468,3.0,8553.0
6,DoS slowloris,0.8658621895767751,0.919405756731662,0.8843524313914299,0.8918310366567594,0.8614929528449626,0.919405756731662,0.8815599422243621,0.8895077254761049,3.0,8293.0
7,FTP-Patator,0.9173401062110367,0.6698701736638004,0.7881255145915287,0.7743129994153186,0.8842644113064767,0.6698701736638004,0.7733052785655475,0.7622793553338449,3.0,8776.0
8,PortScan + Infiltration,0.9574799318900511,0.98405,0.95228,0.9705831586734065,0.9499163679808841,0.99385,0.95316,0.971386682956628,3.0,20081.0
9,SSH-Patator + Heartbleed,0.8660869565217392,0.9250773993808049,0.8910216718266254,0.8946107784431138,0.844588866911557,0.9253869969040248,0.8775541795665635,0.8831437435367114,3.0,5104.0
10,WebAttack BF + SQL + XSS,0.8962172647914646,0.8623425104993,0.8812412505832945,0.8789536266349584,0.8700564971751412,0.8623425104993,0.8667755482967802,0.8661823295055073,3.0,3369.0
,Average,0.9131802842012847,0.8550602534716669,0.8630792610911353,0.8774137751955273,0.8978446847545449,0.8550749210276806,0.8540912343658764,0.8703351992952564,3.0,10915.2
