node,category,P,R,Acc,F1
1,Bot,0.7563291139240507,0.6112531969309463,0.7060333761232349,0.6760961810466761
2,DDoS,0.9448413832523578,0.8296110414052698,0.8256,0.8834847675040085
3,DoS GoldenEye,0.9096686336813437,0.9704600484261501,0.9149492966961073,0.9390815370196813
4,DoS Hulk,0.9527993974391162,0.9473290064902646,0.9202,0.950056327450244
5,DoS Slowhttptest,0.8030852994555354,0.8493282149712092,0.8172043010752689,0.8255597014925373
6,DoS slowloris,0.8107502799552072,0.6395759717314488,0.7221954742416947,0.7150617283950618
7,FTP-Patator,0.7866666666666666,0.6572407883461868,0.7218664226898445,0.7161531279178338
8,PortScan + Infiltration,0.949874686716792,0.9390485629335976,0.9108,0.9444306005482183
9,SSH-Patator + Heartbleed,0.8363136176066025,0.9156626506024096,0.8645510835913313,0.8741912293314162
10,WebAttack BF + SQL + XSS,0.8373626373626374,0.9071428571428571,0.868144690781797,0.8708571428571429
,Average,0.858769171606031,0.8266652338980339,0.8271544645199279,0.8394972343562819
