node,category,P,R,Acc,F1
1,Bot,0.75,0.6494845360824743,0.7175866495507061,0.6961325966850829
2,DDoS,0.913323782234957,0.6411868242393765,0.6662,0.7534347761855518
3,DoS GoldenEye,0.888663967611336,0.8545012165450122,0.830225711481845,0.8712478293227487
4,DoS Hulk,0.9192614047791455,0.6393855452027197,0.669,0.7541957522649636
5,DoS Slowhttptest,0.7779816513761468,0.8091603053435115,0.7839687194525904,0.7932647333956969
6,DoS slowloris,0.7906523855890945,0.7256478999106345,0.7486759749638903,0.7567567567567568
7,FTP-Patator,0.7743785850860421,0.6864406779661016,0.7227813357731016,0.7277628032345014
8,PortScan + Infiltration,0.9447914064451661,0.9485828944068222,0.9148,0.946683354192741
9,SSH-Patator + Heartbleed,0.7907894736842105,0.9420062695924765,0.848297213622291,0.8597997138769671
10,WebAttack BF + SQL + XSS,0.7959183673469388,0.935251798561151,0.851808634772462,0.8599779492833517
,Average,0.8345761024153037,0.783164796785028,0.7753344239616886,0.8019256265198361
