node,category,P,R,Acc,F1
1,Bot,0.6382022471910113,0.7454068241469817,0.668806161745828,0.6876513317191283
2,DDoS,0.8988256549232159,1.0,0.9104,0.9467174119885823
3,DoS GoldenEye,0.8127506014434643,1.0,0.8472358521426235,0.8967042689670427
4,DoS Hulk,0.8492297607341855,0.645651632195365,0.6236,0.7335787089467724
5,DoS Slowhttptest,0.6895380434782609,1.0,0.7766373411534702,0.8162444712505026
6,DoS slowloris,0.6863867684478372,1.0,0.7626384207992296,0.8140324405884571
7,FTP-Patator,0.7292441140024783,1.0,0.8000914913083257,0.8434252955929774
8,PortScan + Infiltration,0.885586223165841,0.9458301839254221,0.86,0.9147173489278753
9,SSH-Patator + Heartbleed,0.7055730809674028,1.0,0.7832817337461301,0.8273736128236745
10,WebAttack BF + SQL + XSS,0.6781609195402298,1.0,0.7712952158693116,0.8082191780821918
,Average,0.7573497413893928,0.933688864026777,0.7803986216764919,0.8288664068887204
