precision,recall
0.22916666666666666,1.0
0.22956521739130434,1.0
0.22996515679442509,1.0
0.23036649214659685,1.0
0.23076923076923078,1.0
0.23117338003502627,1.0
0.23157894736842105,1.0
0.23198594024604569,1.0
0.2323943661971831,1.0
0.2328042328042328,1.0
0.2332155477031802,1.0
0.2336283185840708,1.0
0.23404255319148937,1.0
0.2344582593250444,1.0
0.23487544483985764,1.0
0.23529411764705882,1.0
0.2357142857142857,1.0
0.23613595706618962,1.0
0.23655913978494625,1.0
0.236983842010772,1.0
0.23741007194244604,1.0
0.23783783783783785,1.0
0.23826714801444043,1.0
0.23869801084990958,1.0
0.2391304347826087,1.0
0.2395644283121597,1.0
0.24,1.0
0.24043715846994534,1.0
0.24087591240875914,1.0
0.2413162705667276,1.0
0.24175824175824176,1.0
0.24220183486238533,1.0
0.2426470588235294,1.0
0.2430939226519337,1.0
0.24354243542435425,1.0
0.24399260628465805,1.0
0.24444444444444444,1.0
0.24489795918367346,1.0
0.24535315985130113,1.0
0.24581005586592178,1.0
0.2462686567164179,1.0
0.2467289719626168,1.0
0.24719101123595505,1.0
0.24765478424015008,1.0
0.24812030075187969,1.0
0.24858757062146894,1.0
0.2490566037735849,1.0
0.2495274102079395,1.0
0.25,1.0
0.2504743833017078,1.0
0.2509505703422053,1.0
0.25142857142857145,1.0
0.25190839694656486,1.0
0.25239005736137665,1.0
0.25287356321839083,1.0
0.2533589251439539,1.0
0.25384615384615383,1.0
0.2543352601156069,1.0
0.2548262548262548,1.0
0.2553191489361702,1.0
0.2558139534883721,1.0
0.2563106796116505,1.0
0.25680933852140075,1.0
0.2573099415204678,1.0
0.2578125,1.0
0.2583170254403131,1.0
0.25882352941176473,1.0
0.2593320235756385,1.0
0.25984251968503935,1.0
0.2603550295857988,1.0
0.2608695652173913,1.0
0.2613861386138614,1.0
0.2619047619047619,1.0
0.2624254473161034,1.0
0.26294820717131473,1.0
0.2634730538922156,1.0
0.264,1.0
0.26452905811623245,1.0
0.2655935613682093,1.0
0.2661290322580645,1.0
0.26666666666666666,1.0
0.26720647773279355,1.0
0.26774847870182555,1.0
0.2682926829268293,1.0
0.26883910386965376,1.0
0.2693877551020408,1.0
0.26993865030674846,1.0
0.27049180327868855,1.0
0.27104722792607805,1.0
0.2716049382716049,1.0
0.2721649484536082,1.0
0.2727272727272727,1.0
0.2732919254658385,1.0
0.27385892116182575,1.0
0.27442827442827444,1.0
0.275,1.0
0.2755741127348643,1.0
0.27615062761506276,1.0
0.27672955974842767,1.0
0.2773109243697479,1.0
0.27789473684210525,1.0
0.27848101265822783,1.0
0.27906976744186046,1.0
0.2796610169491525,1.0
0.2802547770700637,1.0
0.28085106382978725,1.0
0.2814498933901919,1.0
