node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8184132371658889,0.9902464065708418,0.8852669404517454,0.8961672473867596,0.7994198093659345,0.9902464065708418,0.8708932238193019,0.8846594817702362,3.0,3128.0
2,DDoS,0.9692665664840758,0.99975,0.97444,0.9842723178025549,0.9661754046871225,0.99975,0.9718,0.9826760044231478,3.0,19902.0
3,DoS GoldenEye,0.8896166273687888,0.9903752673536846,0.9108334423655633,0.9372958549937894,0.8747322423099991,0.9925140968306436,0.8993196388852545,0.9299084574395409,3.0,12348.0
4,DoS Hulk,0.9919773478055687,0.9459,0.9506,0.9683908781449156,0.9767369887037706,0.9468,0.9394,0.9615355320283342,3.0,20151.0
5,DoS Slowhttptest,0.8653115501519757,0.8712700841622035,0.8648807195932734,0.8682805947388487,0.8652002256063169,0.8802601377199694,0.8686937817755181,0.8726652128567365,3.0,8028.0
6,DoS slowloris,0.8001954079140206,0.9125348189415042,0.8364949446316803,0.8526808953669963,0.8050283860502838,0.9216341689879294,0.8436206066441984,0.8593939393939394,3.0,7462.0
7,FTP-Patator,0.9090350338045482,0.9974709155285787,0.9444698563717867,0.9512018651016962,0.9340069466371961,0.9974709155285787,0.9603878876589516,0.9646962902568283,3.0,6461.0
8,PortScan + Infiltration,0.9573202896465737,0.99815,0.96292,0.9773088879641642,0.9573202896465737,0.99815,0.96292,0.9773088879641642,3.0,19825.0
9,SSH-Patator + Heartbleed,0.9027699265121537,0.9888544891640867,0.9411764705882353,0.943853427895981,0.8790211712950233,0.9897832817337461,0.926780185758514,0.9311198485510412,3.0,5125.0
10,WebAttack BF + SQL + XSS,0.9353593825373855,0.9048063462435838,0.921138590760616,0.9198292220113852,0.9185220274751302,0.9048063462435838,0.9122725151656557,0.9116125999059709,3.0,3361.0
,Average,0.9039265369390979,0.9599358327964482,0.9192220964762902,0.9299281191407092,0.8976163491777353,0.9621415353615292,0.9156087839707394,0.9275576254589939,3.0,10579.1
