node,category,P,R,Acc,F1
1,Bot,0.7,0.6658097686375322,0.6906290115532734,0.6824769433465085
2,DDoS,0.9001441961067052,0.62865055387714,0.6496,0.7402905425437296
3,DoS GoldenEye,0.875058934464875,0.9089128305582762,0.8524697415767092,0.8916646649051165
4,DoS Hulk,0.9279232564169043,0.8920737786640079,0.8578,0.9096454441479223
5,DoS Slowhttptest,0.7565849227974568,0.7948473282442748,0.7639296187683284,0.7752442996742671
6,DoS slowloris,0.7856567284448026,0.9103641456582633,0.8257101588830044,0.8434256055363322
7,FTP-Patator,0.7404942965779467,0.6692439862542955,0.6989935956084172,0.7030685920577617
8,PortScan + Infiltration,0.9286262471220261,0.9125188536953243,0.8746,0.9205020920502092
9,SSH-Patator + Heartbleed,0.7557544757033248,0.9263322884012539,0.8157894736842105,0.8323943661971831
10,WebAttack BF + SQL + XSS,0.7738317757009345,0.9409090909090909,0.8284714119019837,0.8492307692307692
,Average,0.8144074833334976,0.8249662624899459,0.7857993011975928,0.8147943319689801
