node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7090069284064665,0.6303901437371663,0.6858316221765913,0.6673913043478261,0.7090069284064665,0.6303901437371663,0.6858316221765913,0.6673913043478261,0.0,3896.0
2,DDoS,0.9338883447600391,0.47675,0.5544,0.6312479311486263,0.9338883447600391,0.47675,0.5544,0.6312479311486263,0.0,25000.0
3,DoS GoldenEye,0.8576085691000116,0.7161189966945363,0.7289676828470496,0.7805033112582781,0.8576085691000116,0.7161189966945363,0.7289676828470496,0.7805033112582781,0.0,15286.0
4,DoS Hulk,0.9954880799951222,0.81635,0.85012,0.8970632674926513,0.9954880799951222,0.81635,0.85012,0.8970632674926513,0.0,25000.0
5,DoS Slowhttptest,0.7614231533321293,0.8064269319051263,0.7719006648416112,0.7832791453785416,0.7614231533321293,0.8064269319051263,0.7719006648416112,0.7832791453785416,0.0,10228.0
6,DoS slowloris,0.7481152136091243,0.7186629526462396,0.7286470871449205,0.7330933888994128,0.7481152136091243,0.7186629526462396,0.7286470871449205,0.7330933888994128,0.0,10385.0
7,FTP-Patator,0.7556569690055144,0.6700387792952285,0.703412313603513,0.7102770330652368,0.7556569690055144,0.6700387792952285,0.703412313603513,0.7102770330652368,0.0,10931.0
8,PortScan + Infiltration,0.9374032189948853,0.99885,0.94572,0.9671516061097528,0.9374032189948853,0.99885,0.94572,0.9671516061097528,0.0,25000.0
9,SSH-Patator + Heartbleed,0.7666580910728068,0.9226006191950464,0.8208978328173374,0.8374315020373753,0.7666580910728068,0.9226006191950464,0.8208978328173374,0.8374315020373753,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.7765298218435321,0.9356042930471302,0.8331777881474568,0.8486772486772487,0.7765298218435321,0.9356042930471302,0.8331777881474568,0.8486772486772487,0.0,4286.0
,Average,0.8241778390119633,0.7691792716520474,0.762307499157848,0.785611573841495,0.8241778390119633,0.7691792716520474,0.762307499157848,0.785611573841495,0.0,13647.2
