node,category,P,R,Acc,F1
1,Bot,0.688953488372093,0.6220472440944882,0.6777920410783055,0.6537931034482759
2,DDoS,0.9249360910992331,1.0,0.9354,0.9610044669805626
3,DoS GoldenEye,0.8579351535836177,0.992106561420819,0.8858357867190055,0.9201555708075955
4,DoS Hulk,0.921803127874885,0.9987540493396462,0.931,0.9587369931826336
5,DoS Slowhttptest,0.7402489626556017,0.8788177339901477,0.7869012707722385,0.8036036036036036
6,DoS slowloris,0.7415014164305949,0.9703429101019463,0.8088589311506981,0.8406262545162585
7,FTP-Patator,0.781021897810219,1.0,0.8490393412625801,0.8770491803278688
8,PortScan + Infiltration,0.9107276819204801,0.9176114890400605,0.8632,0.9141566265060241
9,SSH-Patator + Heartbleed,0.7485029940119761,0.9314456035767511,0.8018575851393189,0.8300132802124834
10,WebAttack BF + SQL + XSS,0.7418738049713193,0.9394673123486683,0.8133022170361727,0.8290598290598291
,Average,0.805750461873002,0.9250592903912528,0.835318717315832,0.8588198908645136
