node,category,P,R,Acc,F1
1,Bot,1.0,0.007874015748031496,0.5147625160462131,0.015625
2,DDoS,0.9984467225846536,0.8075376884422111,0.8458,0.8929017919155439
3,DoS GoldenEye,0.9973718791064389,0.7488899851998027,0.8321884200196271,0.8554522400676247
4,DoS Hulk,0.9987703658161697,0.8096187390979317,0.8464,0.8943022295623452
5,DoS Slowhttptest,0.9473684210526315,0.07093596059113301,0.5371456500488758,0.13198900091659027
6,DoS slowloris,0.9940298507462687,0.6172381835032438,0.7992296581608088,0.7615780445969125
7,FTP-Patator,0.9962917181705809,0.6847918436703483,0.8289112534309241,0.8116817724068479
8,PortScan + Infiltration,0.9918319719953326,0.21415973796926177,0.3748,0.3522585992540406
9,SSH-Patator + Heartbleed,0.3333333333333333,0.0029806259314456036,0.4791021671826625,0.005908419497784343
10,WebAttack BF + SQL + XSS,1.0,0.002421307506053269,0.5192532088681447,0.004830917874396135
,Average,0.9257444262805409,0.3966448087659463,0.6577592873757256,0.4726528016092086
