node,category,P,R,Acc,F1
1,Bot,0.8055555555555556,0.6089238845144357,0.7368421052631579,0.6935724962630793
2,DDoS,0.9343601026769344,0.6402010050251257,0.6778,0.7598031906962874
3,DoS GoldenEye,0.9152863227638429,0.9541193882585101,0.911023879620543,0.9342995169082126
4,DoS Hulk,0.9539827771797632,0.8833790181908796,0.8722,0.9173243627894941
5,DoS Slowhttptest,0.7758846657929227,0.5832512315270936,0.7096774193548387,0.6659167604049494
6,DoS slowloris,0.6823338735818476,0.3901760889712697,0.5888300433317285,0.4964622641509434
7,FTP-Patator,0.8151515151515152,0.6856414613423959,0.7470265324794144,0.7448084910013844
8,PortScan + Infiltration,0.9515086206896551,0.889896699420509,0.8766,0.919671917719047
9,SSH-Patator + Heartbleed,0.8535911602209945,0.9210134128166915,0.8769349845201239,0.886021505376344
10,WebAttack BF + SQL + XSS,0.8371040723981901,0.8958837772397095,0.8658109684947491,0.8654970760233918
,Average,0.8524758666011222,0.745248596730662,0.7862745933064554,0.7883377581333133
