node,category,P,R,Acc,F1
1,Bot,0.6845070422535211,0.6151898734177215,0.6611039794608472,0.648
2,DDoS,0.9242093784078517,0.8460194659346144,0.821,0.8833876221498371
3,DoS GoldenEye,0.8865564984368022,0.9783144406111385,0.9025188092901537,0.930178069353327
4,DoS Hulk,0.9273935515628846,0.9479245283018868,0.8996,0.9375466533963672
5,DoS Slowhttptest,0.7642276422764228,0.8776844070961718,0.7942326490713587,0.8170360712733594
6,DoS slowloris,0.7799847211611918,0.9733079122974261,0.8478574867597496,0.8659881255301103
7,FTP-Patator,0.8068181818181818,0.9991721854304636,0.8673376029277219,0.8927514792899408
8,PortScan + Infiltration,0.9244137931034483,0.8383787840880661,0.816,0.879296772500656
9,SSH-Patator + Heartbleed,0.7431551499348109,0.9062003179650239,0.8018575851393189,0.8166189111747851
10,WebAttack BF + SQL + XSS,0.7866666666666666,0.9280898876404494,0.8319719953325554,0.8515463917525773
,Average,0.8227932625621783,0.8910281802782961,0.8243480107981705,0.8522350096420961
