node,category,P,R,Acc,F1
1,Bot,0.6982758620689655,0.6151898734177215,0.6700898587933247,0.6541049798115747
2,DDoS,0.9365494296577946,0.9835288245570252,0.9334,0.9594643944004869
3,DoS GoldenEye,0.8909090909090909,0.9901429275505175,0.9129865881583251,0.9379084967320261
4,DoS Hulk,0.9274114173228346,0.9481761006289308,0.8998,0.9376788157731061
5,DoS Slowhttptest,0.7704376548307185,0.8711484593837535,0.7966764418377321,0.8177037686240141
6,DoS slowloris,0.7769953051643192,0.9466158245948523,0.835820895522388,0.8534593897722389
7,FTP-Patator,0.7463369963369964,0.6746688741721855,0.6935041171088746,0.7086956521739131
8,PortScan + Infiltration,0.9317097665076576,0.9284463347510633,0.8884,0.9300751879699248
9,SSH-Patator + Heartbleed,0.7536617842876165,0.8998410174880763,0.8080495356037152,0.8202898550724638
10,WebAttack BF + SQL + XSS,0.7942307692307692,0.9280898876404494,0.8378063010501751,0.8559585492227979
,Average,0.8226518076316763,0.8785848124184575,0.8276533738074535,0.8475339089552547
