node,category,P,R,Acc,F1
1,Bot,0.6876790830945558,0.6217616580310881,0.6726572528883183,0.6530612244897959
2,DDoS,0.8529411764705882,0.4129402947789158,0.473,0.5564719744150817
3,DoS GoldenEye,0.8432459677419355,0.8133203694701021,0.7726529277069022,0.828012868101955
4,DoS Hulk,0.9021094264996704,0.6864810634562327,0.6906,0.7796610169491526
5,DoS Slowhttptest,0.7481949458483754,0.8095703125,0.7683284457478006,0.7776735459662288
6,DoS slowloris,0.7820613690007868,0.9061075660893345,0.817043813192104,0.839527027027027
7,FTP-Patator,0.7311534968210718,0.6804733727810651,0.6916742909423604,0.7049036777583187
8,PortScan + Infiltration,0.9323272813015798,0.9987370548118212,0.9416,0.964390243902439
9,SSH-Patator + Heartbleed,0.7455470737913485,0.931637519872814,0.8119195046439629,0.8282685512367491
10,WebAttack BF + SQL + XSS,0.7855787476280834,0.9473684210526315,0.8413068844807468,0.8589211618257261
,Average,0.8010838568197995,0.7808397632844006,0.7480783119602196,0.7790891291672473
