node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8156761412575366,0.9722792607802875,0.8762833675564682,0.8871194379391101,0.8069876438005965,0.9722792607802875,0.8698665297741273,0.8819557625145518,1.0,2066.0
2,DDoS,0.9831833603776369,0.99975,0.98612,0.9913974762624885,0.9834735133539915,0.99975,0.98636,0.9915449654112222,1.0,13238.0
3,DoS GoldenEye,0.8960239268121042,0.9902780478320047,0.9161324087400236,0.9407961577537637,0.8882691302074255,0.9908613649620844,0.9099829909721313,0.9367647058823529,1.0,8338.0
4,DoS Hulk,0.9915054270882492,0.94545,0.94988,0.9679301783931816,0.9906752580019906,0.94555,0.94932,0.9675867891222595,1.0,13439.0
5,DoS Slowhttptest,0.8657355679702048,0.8892501912777353,0.872897927258506,0.8773353462917531,0.8531840704716461,0.8892501912777353,0.8651740320688307,0.8708438700009365,1.0,5091.0
6,DoS slowloris,0.7998046875,0.9125348189415042,0.8362060664419836,0.8524590163934426,0.7978292564393326,0.914577530176416,0.8355320173326913,0.8522235680913652,1.0,5497.0
7,FTP-Patator,0.91692498450093,0.9974709155285787,0.9495929009239776,0.955503512880562,0.9282912286207438,0.9974709155285787,0.9568200530601043,0.9616384915474643,1.0,5782.0
8,PortScan + Infiltration,0.9571825853471423,0.99815,0.9628,0.9772371255140004,0.9571825853471423,0.99815,0.9628,0.9772371255140004,1.0,13116.0
9,SSH-Patator + Heartbleed,0.820236260914227,0.9888544891640867,0.8860681114551083,0.8966872543514879,0.8111675126903554,0.9894736842105263,0.8795665634674923,0.8914923291492329,1.0,3442.0
10,WebAttack BF + SQL + XSS,0.9277511961722488,0.9048063462435838,0.9171721885207653,0.9161351287502953,0.9133301931229393,0.9048063462435838,0.9094727018198787,0.9090482887951242,1.0,2097.0
,Average,0.897402413794028,0.9598824069767782,0.9153152970896834,0.9262600634530085,0.8930390392056164,0.9602169293179212,0.9124894888495255,0.9240335896028512,1.0,7210.6
