node,category,P,R,Acc,F1
1,Bot,0.5,0.002570694087403599,0.5006418485237484,0.005115089514066497
2,DDoS,0.9992217898832685,0.9697885196374623,0.9754,0.9842851667305481
3,DoS GoldenEye,0.9985141158989599,0.6581782566111655,0.7710173372587504,0.7933884297520661
4,DoS Hulk,0.9983155530600786,0.8863409770687937,0.9076,0.9390018484288355
5,DoS Slowhttptest,0.9444444444444444,0.08110687022900763,0.5268817204301075,0.14938488576449913
6,DoS slowloris,0.9943741209563994,0.6601307189542484,0.8228213769860375,0.7934904601571269
7,FTP-Patator,0.9898348157560356,0.6692439862542955,0.8202195791399817,0.7985648385443362
8,PortScan + Infiltration,0.9988338192419826,0.4306184012066365,0.5466,0.6017916739855963
9,SSH-Patator + Heartbleed,0.5555555555555556,0.007836990595611285,0.5069659442724458,0.015455950540958269
10,WebAttack BF + SQL + XSS,0.5,0.0022727272727272726,0.4865810968494749,0.004524886877828055
,Average,0.8479094214796724,0.4368088141917351,0.6864728903460546,0.5085003230295861
