node,category,P,R,Acc,F1
1,Bot,0.7344632768361582,0.6683804627249358,0.7137355584082157,0.6998654104979811
2,DDoS,0.9425723777883246,1.0,0.9516,0.9704373320302956
3,DoS GoldenEye,0.8937389770723104,0.9926542605288933,0.9162577690546287,0.9406032482598607
4,DoS Hulk,0.9421584763696215,0.998753738783649,0.9498,0.9696309739866908
5,DoS Slowhttptest,0.7946273830155979,0.875,0.820136852394917,0.8328792007266121
6,DoS slowloris,0.8203497615262321,0.9635854341736695,0.8724121328839672,0.8862172606268784
7,FTP-Patator,0.8199152542372882,0.9974226804123711,0.8819762122598354,0.9
8,PortScan + Infiltration,0.9368503118503119,0.9062342885872298,0.8768,0.9212880143112702
9,SSH-Patator + Heartbleed,0.792,0.9310344827586207,0.8452012383900929,0.8559077809798271
10,WebAttack BF + SQL + XSS,0.7955465587044535,0.8931818181818182,0.8273045507584598,0.841541755888651
,Average,0.8472222377400298,0.9226247166151186,0.8655224314150116,0.8818370977308068
