node,category,P,R,Acc,F1
1,Bot,0.7051671732522796,0.6089238845144357,0.6842105263157895,0.6535211267605634
2,DDoS,0.9102609939220594,0.6396984924623116,0.663,0.7513649107274605
3,DoS GoldenEye,0.8694616484040019,0.9003453379378392,0.8442917893359503,0.8846340281143965
4,DoS Hulk,0.9307593307593307,0.9010715175679043,0.8668,0.9156748543935174
5,DoS Slowhttptest,0.7624309392265194,0.8157635467980295,0.7825024437927663,0.7881960970966206
6,DoS slowloris,0.7719568567026194,0.9286376274328082,0.8204140587385652,0.8430795119899033
7,FTP-Patator,0.7403669724770642,0.6856414613423959,0.7012808783165599,0.7119541243934715
8,PortScan + Infiltration,0.9283144912641316,0.9103048626858151,0.873,0.9192214730950261
9,SSH-Patator + Heartbleed,0.7966537966537967,0.9225037257824144,0.8374613003095975,0.8549723756906077
10,WebAttack BF + SQL + XSS,0.7654075546719682,0.9322033898305084,0.8296382730455076,0.8406113537117904
,Average,0.818077975733377,0.8245093846354463,0.7902599269854736,0.8163229855973357
