node,category,P,R,Acc,F1
1,Bot,0.7134328358208956,0.6112531969309463,0.6816431322207959,0.6584022038567493
2,DDoS,0.9142550911039657,0.6421580928481807,0.6668,0.7544221698113207
3,DoS GoldenEye,0.8884908195253023,0.960774818401937,0.8920510304219823,0.9232201023731968
4,DoS Hulk,0.9436024844720496,0.9480778831752371,0.913,0.9458348898020171
5,DoS Slowhttptest,0.781785392245266,0.8320537428023033,0.7961876832844574,0.806136680613668
6,DoS slowloris,0.83883964544722,0.9196113074204947,0.8598940779971113,0.877370417193426
7,FTP-Patator,0.7616683217477657,0.6572407883461868,0.707227813357731,0.7056117755289788
8,PortScan + Infiltration,0.9401167216442528,0.91798810703667,0.8866,0.9289206468597218
9,SSH-Patator + Heartbleed,0.8150134048257373,0.9156626506024096,0.8498452012383901,0.8624113475177305
10,WebAttack BF + SQL + XSS,0.8117408906882592,0.9547619047619048,0.8693115519253208,0.8774617067833698
,Average,0.8408945607520714,0.835958249232627,0.8122560490445789,0.8339791940340179
