node,category,P,R,Acc,F1
1,Bot,0.7972508591065293,0.6089238845144357,0.7329910141206675,0.6904761904761905
2,DDoS,0.9307945807396558,0.6386934673366834,0.6746,0.757562211294889
3,DoS GoldenEye,0.8966789667896679,0.839171188949186,0.8292443572129539,0.8669724770642202
4,DoS Hulk,0.9355069867431028,0.6506354348367804,0.6836,0.7674897119341564
5,DoS Slowhttptest,0.8115942028985508,0.7724137931034483,0.7981427174975562,0.7915194346289752
6,DoS slowloris,0.7603305785123967,0.5968489341983317,0.6928261916225325,0.6687435098650052
7,FTP-Patator,0.8029850746268656,0.6856414613423959,0.7401646843549863,0.7396883593033914
8,PortScan + Infiltration,0.9536359199609565,0.9846308893927942,0.9498,0.968885583240362
9,SSH-Patator + Heartbleed,0.8433242506811989,0.9225037257824144,0.8707430340557275,0.8811387900355871
10,WebAttack BF + SQL + XSS,0.832967032967033,0.9176755447941889,0.8716452742123687,0.8732718894009217
,Average,0.8565068453025958,0.7617138324250659,0.7843757273076791,0.8005748157243697
