node,category,P,R,Acc,F1
1,Bot,0.994656692492653,0.9328489100476071,0.9424,0.9627618308766486
2,DDoS-HOIC,0.9906238730616661,0.6865783554111472,0.744,0.811042220253912
3,DoS GoldenEye,0.9930191972076788,1.0,0.9944,0.9964973730297724
4,DoS Hulk,0.9942743340801593,1.0,0.9954,0.9971289476969167
5,DoS SlowHTTPTest,1.0,1.0,1.0,1.0
6,DoS Slowloris,0.9879074658254469,0.945646703573226,0.9560697518443997,0.9663152481357675
7,FTP-BruteForce,1.0,1.0,1.0,1.0
8,DDoS-LOIC-HTTP + Infiltration,0.9804154302670623,0.41372401702980216,0.5252,0.5818950334624868
9,SSH-BruteForce + LOIC-UDP,0.991969887076537,0.9962197580645161,0.9906,0.9940902803973344
10,WebBF + XSS + SQLi,0.8780487804878049,0.18848167539267016,0.5480225988700564,0.3103448275862069
,Average,0.981091566049901,0.8163499419518969,0.8696092350714457,0.8620075761439046
