node,category,P,R,Acc,F1
1,Bot,0.740506329113924,0.6141732283464567,0.7060333761232349,0.6714490674318508
2,DDoS,0.9391222274657858,1.0,0.9484,0.9686055001216841
3,DoS GoldenEye,0.8799076212471132,0.9398125308337445,0.8750408897612038,0.9088740458015268
4,DoS Hulk,0.9399624765478424,0.9987540493396462,0.9478,0.9684668358100761
5,DoS Slowhttptest,0.7961409395973155,0.9349753694581281,0.8489736070381232,0.8599909379247848
6,DoS slowloris,0.7817371937639198,0.9759036144578314,0.8459316321617718,0.8680956306677658
7,FTP-Patator,0.8213538032100488,1.0,0.8828911253430924,0.9019157088122606
8,PortScan + Infiltration,0.9352026390197926,1.0,0.945,0.9665164982345062
9,SSH-Patator + Heartbleed,0.8012903225806451,0.9254843517138599,0.8421052631578947,0.8589211618257261
10,WebAttack BF + SQL + XSS,0.7887029288702929,0.9128329297820823,0.8401400233372228,0.8462401795735129
,Average,0.842392648141668,0.9301936073931749,0.8682315916922544,0.8819075566203693
