round,train_acc,val_acc
1,0.7869372225745086,0.7288781417161281
2,0.7856689917564997,0.7285483989155126
3,0.7855354937756567,0.7288781417161281
4,0.7855021192804459,0.7277423609584525
5,0.7855021192804459,0.7260936469553748
6,0.7855021192804459,0.7272294277130504
7,0.7855021192804459,0.7269363230013922
8,0.7855021192804459,0.7245182091302118
9,0.7855021192804459,0.728218656114897
10,0.7969495711377366,0.7477467575291272
11,0.8398357974835631,0.7777533523851395
12,0.864866668891633,0.8016413863852861
13,0.8911991456129226,0.8203634498424562
14,0.9008110002336215,0.8260789917197919
15,0.9353869772719687,0.8438118267751155
16,0.935220104795915,0.8464864072689968
17,0.9351533558054934,0.8487946068733054
18,0.9351199813102827,0.8492709020297501
19,0.9598171077662451,0.8552429105297867
20,0.9597169842806128,0.8556092914193596
21,0.9598504822614558,0.8560123103978896
22,0.9598504822614558,0.8563786912874625
23,0.9601508527183527,0.8562687770205906
24,0.9603177251944064,0.8561588627537188
25,0.9604512231752494,0.8558291199531033
26,0.9604178486800388,0.8556459295083169
27,0.9604512231752494,0.854876529640214
28,0.9604845976704602,0.85344764417088
29,0.960517972165671,0.8512859969224005
30,0.9606180956513033,0.8510661683886569
31,0.9606180956513033,0.8534842822598373
32,0.9608183426225678,0.8545101487506411
33,0.9615525815172046,0.853960577416282
34,0.961485832526783,0.8560489484868469
35,0.9614190835363615,0.8558291199531033
36,0.9616527050028368,0.8567817102659925
37,0.9617528284884691,0.8569282626218216
38,0.9615192070219938,0.8567450721770352
39,0.9616527050028368,0.8578075767567964
40,0.9614190835363615,0.8576610244009673
41,0.9613857090411507,0.8579907672015827
42,0.9609852150986217,0.8575877482230527
43,0.9609518406034109,0.8581373195574119
44,0.9608850916129894,0.8587601670696856
45,0.9608517171177786,0.8587235289807283
46,0.9607515936321464,0.8598593097384041
47,0.9608183426225678,0.8601890525390196
48,0.9608183426225678,0.8605920715175497
49,0.9608517171177786,0.860628709606507
50,0.9608517171177786,0.8607386238733787
51,0.9608517171177786,0.860628709606507
52,0.9608517171177786,0.860628709606507
53,0.9608183426225678,0.8598959478273613
54,0.9608183426225678,0.8595295669377885
55,0.9608183426225678,0.8595662050267459
56,0.9607515936321464,0.8591265479592585
57,0.9608850916129894,0.8591265479592585
58,0.9618195774788907,0.8613614713856526
59,0.9627540633447919,0.8621308712537554
60,0.9631879317825318,0.8626071664102001
61,0.963855421686747,0.8636330329010039
62,0.9638887961819578,0.8644024327691068
63,0.963855421686747,0.864695537480765
64,0.9641891666388546,0.8652084707261669
65,0.9645229115909622,0.8656847658826116
66,0.9648900310382805,0.8660511467721843
67,0.9653238994760204,0.8659778705942698
68,0.9658245169041818,0.8660511467721843
69,0.9669926242365584,0.86718692752986
70,0.9676601141407736,0.8675899465083902
71,0.9683609785401995,0.868615812999194
72,0.9684611020258319,0.8698615080237415
73,0.9687948469779395,0.8719132410053492
74,0.9691285919300471,0.8715468601157763
75,0.9692954644061008,0.871620136293691
76,0.9694623368821547,0.8699714222906133
77,0.9697627073390515,0.8712171173151608
78,0.9699963288055268,0.8718033267384773
79,0.9702633247672129,0.8723528980728366
80,0.9703968227480559,0.872939107496153
81,0.9703634482528452,0.8727925551403238
82,0.9704635717384774,0.8734154026525976
83,0.970530320728899,0.872939107496153
84,0.9707973166905851,0.8729757455851103
85,0.9709641891666388,0.8729024694071957
86,0.9709641891666388,0.8723895361617938
87,0.9708974401762174,0.8707774602476734
88,0.9707973166905851,0.865611489704697
89,0.9707973166905851,0.8582472338242837
90,0.9559790408170077,0.8540704916831539
91,0.9535427026666222,0.8542170440389829
92,0.9554450488936355,0.8556459295083169
93,0.9534092046857792,0.8556092914193596
94,0.9551113039415279,0.8548032534622995
95,0.9653238994760204,0.8581739576463692
96,0.9707639421953743,0.8651351945482524
97,0.9707973166905851,0.8722063457170074
98,0.9708306911857958,0.8752106690115043
99,0.9708306911857958,0.8760899831464791
100,0.9708974401762174,0.8766761925697956
101,0.9708974401762174,0.8777020590605994
102,0.970930814671428,0.8786180112845314
103,0.9412942629242733,0.8654282992599106
104,0.9413943864099056,0.8609218143181652
105,0.9178987417815305,0.8405510368579175
106,0.8943029736675233,0.8006887960723968
107,0.894469846143577,0.7558804132776434
108,0.894336348162734,0.7518502234923427
109,0.8947034676100524,0.7479665860628709
110,0.8592931281914361,0.7141496299553015
111,0.8352301171444781,0.6854620063017512
112,0.8359309815439041,0.6823477687403825
113,0.8493141541234189,0.6928262621821646
114,0.8491472816473651,0.6921667765809335
115,0.8489136601808898,0.6971495566791236
116,0.848880285685679,0.718399648274346
117,0.8607282314854988,0.7224298380596468
118,0.8908987751560258,0.729647541584231
119,0.8676701264893368,0.7185828387191324
120,0.8901311617661782,0.7505678903788379
121,0.8940359777058372,0.7630248406243131
122,0.894202850181891,0.7626950978236975
123,0.8814204185161699,0.7426174250751081
124,0.8611620999232387,0.7338609218143182
125,0.8765143677201882,0.7521433282040009
126,0.8765143677201882,0.7529860042500183
127,0.8763141207489237,0.7526562614494028
128,0.8939692287154157,0.773100315087565
129,0.8805860561359009,0.7591412031948414
130,0.8760137502920269,0.7558071370997289
131,0.8990087774922404,0.759361031728585
132,0.8995427694156126,0.7594343079064996
133,0.8996762673964557,0.7596541364402433
134,0.9009111237192537,0.7627317359126548
135,0.9015118646330474,0.7642338975599032
136,0.8720088108667357,0.7546713563420532
137,0.8373660848379668,0.7407122444493295
138,0.8374662083235991,0.741298453872646
139,0.8376330807996529,0.7432402725873818
140,0.8377999532757067,0.7450721770352459
141,0.8377999532757067,0.7458415769033487
142,0.8378667022661282,0.7465377005935371
143,0.8382338217134466,0.747050633838939
144,0.8386009411607649,0.7508609950904961
145,0.8418716416914194,0.7539019564739503
146,0.8715749424289958,0.768777020590606
147,0.8697727196876147,0.7776434381182677
148,0.8831892667623402,0.7805744852348502
149,0.9288455762106598,0.7973547299772844
150,0.9062510429529753,0.7933978163698981
151,0.9131595634616027,0.807906499596981
152,0.9145279177652438,0.8248699347842017
153,0.914494543270033,0.8358247233824284
154,0.9488702733371158,0.8674067560636037
155,0.9483696559089544,0.873195574118854
156,0.9661916363515002,0.8907085806404338
157,0.9659580148850249,0.8905253901956474
158,0.9657577679137603,0.8928335897999561
159,0.9655908954377065,0.8921008280208105
160,0.9786069485699029,0.9036051879533964
161,0.9782064546273738,0.902909064263208
162,0.9777392116944231,0.902249578661977
163,0.9773053432566833,0.9011137979043014
164,0.9759036144578314,0.9008939693705577
165,0.975536495010513,0.9008939693705577
166,0.9755031205153022,0.9025060452846779
167,0.9753362480392485,0.9028724261742508
168,0.9753028735440377,0.9029823404411226
169,0.9753028735440377,0.9021396643951052
170,0.9753028735440377,0.9020297501282333
171,0.9752694990488269,0.9021030263061479
172,0.9755031205153022,0.9025060452846779
173,0.9755031205153022,0.9025426833736352
174,0.9754697460200914,0.9019564739503187
175,0.9755698695057238,0.9018831977724042
176,0.975669992991356,0.901993112039276
177,0.9757701164769883,0.8943357514472046
178,0.9411273904482195,0.8739283358979996
179,0.9410940159530087,0.8687257272660658
180,0.9755031205153022,0.8814025060452847
181,0.9754029970296699,0.8807063823550964
182,0.9754029970296699,0.8816589726679857
183,0.9754029970296699,0.8834542390268924
184,0.9754697460200914,0.8804132776434381
185,0.9754363715248807,0.8803400014655236
186,0.9754363715248807,0.8790576683520187
187,0.975536495010513,0.8789843921741042
188,0.9756366184961452,0.8834176009379351
189,0.9757033674865667,0.8877775335238514
190,0.9724994159463338,0.8884370191250824
191,0.9724994159463338,0.8896094379717154
192,0.9741013917164503,0.8856158862753719
193,0.9399259086206321,0.8690921081556386
194,0.9399926576110537,0.8654649373488679
195,0.9399592831158429,0.8659412325053125
196,0.9399926576110537,0.8654282992599106
197,0.9746353836398225,0.8789111159961897
198,0.9745686346494009,0.8786180112845314
199,0.9745352601541901,0.8794606873305488
200,0.9745352601541901,0.8821719059133876
