node,category,P,R,Acc,F1
1,Bot,0.7230769230769231,0.6167979002624672,0.6970474967907574,0.6657223796033994
2,DDoS,0.9386792452830188,1.0,0.948,0.9683698296836983
3,DoS GoldenEye,0.8851232394366197,0.992106561420819,0.9093882891723912,0.9355664107932077
4,DoS Hulk,0.9351376574895007,0.9987540493396462,0.9434,0.9658995059645741
5,DoS Slowhttptest,0.7817703768624014,0.8788177339901477,0.8181818181818182,0.8274582560296846
6,DoS slowloris,0.7807606263982103,0.9703429101019463,0.843042850264805,0.8652892561983471
7,FTP-Patator,0.8145328719723184,1.0,0.8774016468435498,0.8977879481311976
8,PortScan + Infiltration,0.9160282852091927,0.783320735701688,0.771,0.8444927339399702
9,SSH-Patator + Heartbleed,0.7832080200501254,0.9314456035767511,0.8304953560371517,0.8509189925119128
10,WebAttack BF + SQL + XSS,0.764344262295082,0.9031476997578692,0.8191365227537923,0.827968923418424
,Average,0.8322661508073391,0.9074733194151335,0.8457093980044265,0.8649474236274417
