node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,client1: DDoS,0.9800068603910423,0.99995,0.98364,0.9898779914371272,0.9800068603910423,0.99995,0.98364,0.9898779914371272,0.0,25000.0
2,client2: PortScan,0.9605493863237873,0.9861,0.95648,0.9731570117438073,0.9605493863237873,0.9861,0.95648,0.9731570117438073,0.0,25000.0
3,client3: PortScan,0.9538637883274429,0.9986,0.96024,0.9757193805266501,0.9538637883274429,0.9986,0.96024,0.9757193805266501,0.0,25000.0
4,client4: DoS Hulk,0.9901426174496645,0.9442,0.94784,0.9666257166257166,0.9901426174496645,0.9442,0.94784,0.9666257166257166,0.0,25000.0
5,client5: DoS Hulk,0.9803074203211708,0.9981,0.98244,0.9891237024007136,0.9803074203211708,0.9981,0.98244,0.9891237024007136,0.0,25000.0
6,client6: DoS Hulk,0.9896215536219729,0.944,0.94728,0.9662725830390501,0.9896215536219729,0.944,0.94728,0.9662725830390501,0.0,25000.0
7,client7: DoS Hulk,0.9768079068401996,0.9982,0.9796,0.9873881003016964,0.9768079068401996,0.9982,0.9796,0.9873881003016964,0.0,25000.0
8,client8: DDoS,0.9847820733809407,0.9998,0.98748,0.9922342141173551,0.9847820733809407,0.9998,0.98748,0.9922342141173551,0.0,25000.0
9,client9: DDoS,0.9820744524113545,0.99985,0.98528,0.9908825132550418,0.9820744524113545,0.99985,0.98528,0.9908825132550418,0.0,25000.0
10,client10: DoS GoldenEye,0.9606560676192393,0.9281547734785145,0.9260761481093811,0.9441257911392406,0.9606560676192393,0.9281547734785145,0.9260761481093811,0.9441257911392406,0.0,15286.0
11,client11: FTP-Patator,0.92421875,0.9973023098971505,0.9541670478455768,0.9593706917524937,0.92421875,0.9973023098971505,0.9541670478455768,0.9593706917524937,0.0,10931.0
12,client12: DoS slowloris,0.8570517928286853,0.9987000928505106,0.9129513721714011,0.9224699828473414,0.8570517928286853,0.9987000928505106,0.9129513721714011,0.9224699828473414,0.0,10385.0
13,client13: DoS Slowhttptest,0.8876444444444445,0.9550497322111706,0.9152326945639421,0.9201142541232838,0.8876444444444445,0.9550497322111706,0.9152326945639421,0.9201142541232838,0.0,10228.0
14,client14: SSH-Patator,0.8373067854335866,0.9928549238894067,0.8999689344516931,0.908470722001137,0.8373067854335866,0.9928549238894067,0.8999689344516931,0.908470722001137,0.0,6438.0
15,client15: Bot,0.7351718927087268,0.9989733059548255,0.819558521560575,0.8470076169749728,0.7351718927087268,0.9989733059548255,0.819558521560575,0.8470076169749728,0.0,3896.0
16,client16: Web Attack - Brute Force,0.8470444850700792,0.9455782312925171,0.8874149659863946,0.8936033429765349,0.8470444850700792,0.9455782312925171,0.8874149659863946,0.8936033429765349,0.0,2940.0
17,client17: Web Attack - XSS,0.9133034379671151,0.9371165644171779,0.924079754601227,0.9250567751703255,0.9133034379671151,0.9371165644171779,0.924079754601227,0.9250567751703255,0.0,1304.0
18,client18: Infiltration,0.8292682926829268,0.9444444444444444,0.875,0.8831168831168831,0.8292682926829268,0.9444444444444444,0.875,0.8831168831168831,0.0,72.0
19,client19: Web Attack - Sql Injection,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,42.0
20,client20: Heartbleed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0
,Average,0.929491100391119,0.9783487189217859,0.9422364719645095,0.9517308636774686,0.929491100391119,0.9783487189217859,0.9422364719645095,0.9517308636774686,0.0,14327.2
