node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.763960396039604,0.9902464065708418,0.8421457905544147,0.8625083836351441,0.7774625050668829,0.9845995893223819,0.8513860369609856,0.8688561721404303,3.0,2372.0
2,DDoS,0.9703042360133922,0.99985,0.9754,0.9848555738875618,0.9579860113059309,0.99985,0.9648,0.9784704212947106,3.0,19985.0
3,DoS GoldenEye,0.9703960800326664,0.9241687730896364,0.9300013083867591,0.9467184543372175,0.9517867837891795,0.9269881392183551,0.9192725369619259,0.9392237982663515,3.0,12326.0
4,DoS Hulk,0.9895620246525045,0.9433,0.94668,0.9658773838474337,0.9756198347107438,0.9444,0.93664,0.9597560975609756,3.0,20114.0
5,DoS Slowhttptest,0.9300019829466587,0.8970925784238715,0.9128861947594837,0.9132509005939051,0.9137355079583416,0.8894414690130069,0.9005670707860775,0.9014248328002327,3.0,8004.0
6,DoS slowloris,0.8071586250394197,0.9506035283194058,0.8566201251805489,0.8730280549160058,0.8107074569789675,0.9448467966573816,0.8570052961001444,0.8726524311808592,3.0,7255.0
7,FTP-Patator,0.91906167469318,0.9974709155285787,0.9509651450004574,0.9566623544631306,0.9366421959782956,0.9895464508514584,0.9580093312597201,0.9623677953595147,3.0,6828.0
8,PortScan + Infiltration,0.9602061955003132,0.99655,0.9642,0.9780405819859165,0.9551196172248804,0.9981,0.96096,0.9761369193154035,3.0,20094.0
9,SSH-Patator + Heartbleed,0.8324240062353858,0.9919504643962849,0.8961300309597523,0.9052126006498092,0.8131338742393509,0.9928792569659443,0.8823529411764706,0.8940618901589071,3.0,5179.0
10,WebAttack BF + SQL + XSS,0.8168145005784805,0.9883341110592627,0.8833411105926272,0.8944256756756757,0.7974397590361446,0.9883341110592627,0.8686420905272981,0.8826838924775995,3.0,3442.0
,Average,0.8959889721731604,0.9679566777387881,0.9158369705434044,0.92805799639918,0.8889633546288719,0.9658985813087793,0.9099635303772624,0.9235634250554984,3.0,10559.9
