node,category,P,R,Acc,F1
1,Bot,0.7160493827160493,0.6089238845144357,0.6906290115532734,0.6581560283687943
2,DDoS,0.9095186391603329,0.6314070351758794,0.6566,0.7453655642888922
3,DoS GoldenEye,0.8594069529652352,0.8293043907252097,0.7968596663395485,0.8440873713281446
4,DoS Hulk,0.9317010309278351,0.9008223274358336,0.8674,0.9160015203344736
5,DoS Slowhttptest,0.7638376383763837,0.8157635467980295,0.7834799608993157,0.7889471176750834
6,DoS slowloris,0.745374449339207,0.7840593141797961,0.7486759749638903,0.7642276422764228
7,FTP-Patator,0.743778801843318,0.6856414613423959,0.7035681610247027,0.713527851458886
8,PortScan + Infiltration,0.9334833708427107,0.9405391786344167,0.8996,0.9369979919678715
9,SSH-Patator + Heartbleed,0.7997416020671835,0.9225037257824144,0.8397832817337462,0.8567474048442907
10,WebAttack BF + SQL + XSS,0.7730923694779116,0.9322033898305084,0.8354725787631272,0.845225027442371
,Average,0.8175984237716168,0.805116825441892,0.7822068635277605,0.8069283519985229
