node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8202344767694312,0.9697125256673511,0.8785934291581109,0.8887320630439897,0.8202344767694312,0.9697125256673511,0.8785934291581109,0.8887320630439897,0.0,3896.0
2,DDoS,0.9838574733008514,0.99955,0.98652,0.9916416577792108,0.9838574733008514,0.99955,0.98652,0.9916416577792108,0.0,25000.0
3,DoS GoldenEye,0.9419271314962087,0.9902780478320047,0.9523747219678137,0.9654976303317535,0.9419271314962087,0.9902780478320047,0.9523747219678137,0.9654976303317535,0.0,15286.0
4,DoS Hulk,0.9798183157377854,0.9977,0.98172,0.9886783104174408,0.9798183157377854,0.9977,0.98172,0.9886783104174408,0.0,25000.0
5,DoS Slowhttptest,0.9346564313798914,0.954858454475899,0.9428040672663277,0.9446494464944649,0.9346564313798914,0.954858454475899,0.9428040672663277,0.9446494464944649,0.0,10228.0
6,DoS slowloris,0.7492341966026177,0.9992571959145775,0.8261916225324988,0.8563698575634598,0.7492341966026177,0.9992571959145775,0.8261916225324988,0.8563698575634598,0.0,10385.0
7,FTP-Patator,0.9164988381099922,0.9974709155285787,0.9493184521086817,0.9552720813822058,0.9164988381099922,0.9974709155285787,0.9493184521086817,0.9552720813822058,0.0,10931.0
8,PortScan + Infiltration,0.963924754581943,0.99665,0.96748,0.9800142579709432,0.963924754581943,0.99665,0.96748,0.9800142579709432,0.0,25000.0
9,SSH-Patator + Heartbleed,0.8822882288228823,0.993188854489164,0.9303405572755418,0.9344596562773084,0.8822882288228823,0.993188854489164,0.9303405572755418,0.9344596562773084,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.8259274357929066,0.9454036397573495,0.8730751283247783,0.8816362053959965,0.8259274357929066,0.9454036397573495,0.8730751283247783,0.8816362053959965,0.0,4286.0
,Average,0.8998367282594509,0.9844069633664925,0.9288417978633753,0.9386951166656772,0.8998367282594509,0.9844069633664925,0.9288417978633753,0.9386951166656772,0.0,13647.2
