node,category,P,R,Acc,F1
1,Bot,0.6689342403628118,0.7544757033248082,0.6893453145057766,0.7091346153846154
2,DDoS,0.9104409412839845,1.0,0.9216,0.9531212628557761
3,DoS GoldenEye,0.838748984565394,1.0,0.8701341184167485,0.912303954053457
4,DoS Hulk,0.9154478976234004,1.0,0.926,0.9558577905034598
5,DoS Slowhttptest,0.7221067221067221,1.0,0.8040078201368523,0.8386317907444668
6,DoS slowloris,0.7658998646820027,1.0,0.8334135772749157,0.8674329501915709
7,FTP-Patator,0.7437858508604207,1.0,0.8161024702653248,0.8530701754385965
8,PortScan + Infiltration,0.9122568973315242,0.9995044598612488,0.922,0.9538898084653582
9,SSH-Patator + Heartbleed,0.7360801781737194,0.9954819277108434,0.8142414860681114,0.8463508322663252
10,WebAttack BF + SQL + XSS,0.7142857142857143,1.0,0.8039673278879813,0.8333333333333334
,Average,0.7927987291275694,0.97494620908969,0.8400812114555711,0.872312651323696
