node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7940436241610739,0.9717659137577002,0.8598562628336756,0.8739612188365651,0.7762295081967213,0.9722792607802875,0.8459958932238193,0.8632634457611669,3.0,3131.0
2,DDoS,0.9696925613422559,0.99985,0.97488,0.9845403968293043,0.9806296586896822,0.99985,0.98408,0.9901465636759754,3.0,20024.0
3,DoS GoldenEye,0.8942932396839333,0.9902780478320047,0.914693183304985,0.9398412991326813,0.8795865633074935,0.9928057553956835,0.9037027345283266,0.9327731092436975,3.0,12350.0
4,DoS Hulk,0.9912239213831521,0.9431,0.9478,0.9665633247072689,0.9734942244224423,0.9439,0.93456,0.9584687246141349,3.0,20183.0
5,DoS Slowhttptest,0.9074220292143703,0.8793037490436113,0.892452092295659,0.8931416359044103,0.9139255465826276,0.8875286916602907,0.8997849041845913,0.9005337214944202,3.0,7997.0
6,DoS slowloris,0.7906099033816425,0.9725162488393686,0.8521906596051998,0.8721791989341328,0.7804553518628031,0.9803156917363045,0.8467982667308618,0.8690427195653964,3.0,8371.0
7,FTP-Patator,0.9012797074954296,0.9974709155285787,0.9393468118195957,0.9469387755102041,0.9174225836721926,0.9890406339571741,0.9457506175098345,0.9518864097363083,3.0,6665.0
8,PortScan + Infiltration,0.9524649566129494,0.99885,0.9592,0.9751061648850491,0.9516829792313202,0.99665,0.95684,0.9736475760166077,3.0,19951.0
9,SSH-Patator + Heartbleed,0.8801322678423809,0.9888544891640867,0.9270897832817337,0.9313310978276717,0.859672658975047,0.9919504643962849,0.9150154798761609,0.9210866752910737,3.0,5143.0
10,WebAttack BF + SQL + XSS,0.8686096512183469,0.8483434437704153,0.8600093327111525,0.8583569405099151,0.8744588744588745,0.8483434437704153,0.863275781614559,0.8612032212221696,3.0,3360.0
,Average,0.8949771862335535,0.9590332807935766,0.9127518125852001,0.9241960053077204,0.8907557949399203,0.960266394169644,0.9095803677668153,0.922205216662095,3.0,10717.5
