node,category,P,R,Acc,F1
1,Bot,0.7043478260869566,0.6151898734177215,0.6739409499358151,0.6567567567567567
2,DDoS,0.9068783068783068,0.6416271524831545,0.66,0.7515346389944461
3,DoS GoldenEye,0.88468720821662,0.9339576145884673,0.8753680078508341,0.9086549988012467
4,DoS Hulk,0.9272586073000258,0.9011320754716982,0.8652,0.914008675682572
5,DoS Slowhttptest,0.7596491228070176,0.8085901027077498,0.7658846529814272,0.783355947535052
6,DoS slowloris,0.7790973871733967,0.9380362249761678,0.8343765045739047,0.8512110726643599
7,FTP-Patator,0.749770009199632,0.6746688741721855,0.6957913998170174,0.710239651416122
8,PortScan + Infiltration,0.9297255706591434,0.9069301976482361,0.8708,0.9181864235055724
9,SSH-Patator + Heartbleed,0.7597315436241611,0.8998410174880763,0.8126934984520123,0.8238719068413392
10,WebAttack BF + SQL + XSS,0.7881679389312977,0.9280898876404494,0.8331388564760793,0.8524251805985552
,Average,0.8189313520876557,0.8248063020593905,0.788719387008709,0.8170245252796022
