node,category,P,R,Acc,F1
1,Bot,0.7521865889212828,0.6632390745501285,0.7227214377406932,0.7049180327868853
2,DDoS,0.9178480552526354,0.6356998992950654,0.6654,0.7511527591848877
3,DoS GoldenEye,0.9020446980504042,0.9289911851126347,0.8851815505397449,0.9153196622436671
4,DoS Hulk,0.9448111961975179,0.8918245264207378,0.8714,0.9175535325041672
5,DoS Slowhttptest,0.7894736842105263,0.8015267175572519,0.7888563049853372,0.7954545454545454
6,DoS slowloris,0.8246329526916802,0.9439775910364145,0.8675974963890226,0.8802786242925555
7,FTP-Patator,0.7758964143426295,0.6692439862542955,0.7209515096065874,0.7186346863468634
8,PortScan + Infiltration,0.941688654353562,0.8971845148315737,0.874,0.918898043254377
9,SSH-Patator + Heartbleed,0.7951482479784366,0.9247648902821317,0.8452012383900929,0.855072463768116
10,WebAttack BF + SQL + XSS,0.7945736434108527,0.9318181818181818,0.8413068844807468,0.8577405857740585
,Average,0.8438304135409528,0.8288270567158416,0.8082616422132226,0.8315022935610124
