node,category,P,R,Acc,F1
1,Bot,0.6912181303116147,0.6240409207161125,0.6713735558408216,0.6559139784946236
2,DDoS,0.9378677335843728,1.0,0.9472,0.9679378188000971
3,DoS GoldenEye,0.8857266062958171,0.9946731234866828,0.9097154072620216,0.9370437956204379
4,DoS Hulk,0.9432273262661955,0.9995007488766849,0.9514,0.9705490243606836
5,DoS Slowhttptest,0.7699260476581758,0.8992322456813819,0.8118279569892473,0.8295706064630367
6,DoS slowloris,0.8252730109204368,0.9346289752650176,0.85652383245065,0.8765534382767192
7,FTP-Patator,0.8097222222222222,0.9991431019708654,0.87419945105215,0.8945147679324894
8,PortScan + Infiltration,0.932173474533535,0.916005946481665,0.8784,0.9240189952511872
9,SSH-Patator + Heartbleed,0.7899484536082474,0.9231927710843374,0.8343653250773994,0.8513888888888889
10,WebAttack BF + SQL + XSS,0.7793522267206477,0.9166666666666666,0.8319719953325554,0.8424507658643327
,Average,0.8364435232121264,0.9207084500229413,0.8566977524004846,0.8749942079952495
